,taxroll_number,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
20651,10020414,137.9,1,1,1,438000,474.878,1,0,0,1,184.3,-113.4153381,53.62332014
20652,10020412,144.6,1,1,1,466000,591.497,1,0,0,1,189.5,-113.4151988,53.62360252
20653,10020411,161.7,1,1,1,432500,468.33,1,0,0,1,204.4,-113.4149607,53.62365751
20654,10020410,119.9,0,1,0,401000,488.553,1,0,0,1,160.4,-113.4146555,53.62369646
20655,10020409,128.7,0,1,1,419000,425.457,1,0,0,1,177.8,-113.414512,53.62361264
20656,10020408,162.4,0,1,1,427500,372.546,1,0,0,1,205.1,-113.4144524,53.62379206
20657,10020407,131.6,0,1,1,408500,372.578,1,0,0,1,170.6,-113.4143514,53.62387244
20658,10020406,133.7,0,1,1,407000,372.442,1,0,0,1,174.6,-113.4142505,53.62394833
20659,10020404,149.8,0,1,1,406000,403.975,1,0,0,1,192.5,-113.4140077,53.6240999
20660,10020403,125.7,0,1,0,401500,398.525,1,0,0,1,166.6,-113.4138966,53.62419371
20661,10020402,164.5,1,1,1,424500,401.034,1,0,0,1,211.5,-113.4138571,53.62429236
20662,10020401,110.2,1,1,0,405000,399.427,1,0,0,1,152.8,-113.4138457,53.62439115
20663,10020399,135.0,0,1,1,413000,372.532,1,0,0,1,174.0,-113.413823,53.62461569
20664,10252437,143.6,0,1,0,357500,454.428,1,0,0,1,167.8,-113.4126074,53.62993389
20665,10252438,143.6,0,1,0,350000,361.244,1,0,0,1,167.8,-113.4127011,53.6300916
20666,10252440,142.9,0,1,1,344000,286.093,1,0,0,1,164.4,-113.4127957,53.63022685
20667,10252441,142.9,0,1,1,341500,263.112,1,0,0,1,164.4,-113.4128432,53.63028999
20668,10252442,142.9,0,0,1,325500,263.071,1,0,0,1,142.9,-113.4128741,53.63035754
20669,10252443,129.8,0,1,0,330000,263.079,1,0,0,1,157.3,-113.4129066,53.6304206
20670,10252444,129.8,0,1,0,330000,263.135,1,0,0,1,157.3,-113.4129404,53.63048366
20671,10252445,129.4,0,1,0,324500,263.24,1,0,0,1,156.9,-113.4129757,53.63055123
20672,10252446,129.4,0,1,0,324500,263.393,1,0,0,1,156.9,-113.4130124,53.63061431
20673,10252447,139.9,0,1,1,344000,306.596,1,0,0,1,163.9,-113.4130073,53.63068617
20674,10252451,149.2,0,1,0,356000,381.595,1,0,0,1,173.7,-113.4131391,53.63100582
20675,10698665,0.0,0,0,0,111500,498.346,0,0,0,4,0.0,-113.4186252,53.41733051
20676,10698658,0.0,0,0,0,95500,371.101,0,0,0,4,0.0,-113.4186512,53.41720128
20677,10698655,0.0,0,0,0,99000,352.935,0,0,0,4,0.0,-113.4195622,53.41709112
20678,10698659,0.0,0,0,0,104000,355.52,0,0,0,4,0.0,-113.4186856,53.41710904
20679,10698654,0.0,0,0,0,104500,280.307,0,0,0,4,0.0,-113.4195587,53.41700718
20680,10698660,0.0,0,0,0,104500,359.021,0,0,0,4,0.0,-113.4187335,53.41702616
20681,10698661,0.0,0,0,0,98000,318.544,0,0,0,4,0.0,-113.4187525,53.41693968
20682,10698652,0.0,0,0,0,101000,262.469,0,0,0,4,0.0,-113.4195603,53.41687012
20683,10698651,0.0,0,0,0,101000,262.474,0,0,0,4,0.0,-113.4195611,53.41680272
20684,10698663,0.0,0,0,0,103000,288.113,0,0,0,4,0.0,-113.4187533,53.41679616
20685,10698650,0.0,0,0,0,101000,262.478,0,0,0,4,0.0,-113.4195618,53.41673534
20686,10698664,0.0,0,0,0,103000,288.524,0,0,0,4,0.0,-113.4187537,53.41672878
20687,7374614,184.49,0,1,1,559500,668.614,1,0,0,2,233.4,-113.5443062,53.48929094
20688,7373863,132.92,1,1,1,566000,724.194,1,0,0,2,175.26,-113.5446145,53.48877991
20689,7374630,229.6,1,1,1,676500,668.559,1,0,0,2,278.51,-113.5445816,53.4892875
20690,7373848,170.8,1,1,1,597000,724.146,1,0,0,2,215.69,-113.5449128,53.48878105
20691,7374655,142.95,1,1,1,589500,668.542,1,0,0,2,187.48,-113.544857,53.48928855
20692,7373822,210.0,0,1,1,629000,668.44,1,0,0,2,248.33,-113.5451997,53.48877765
20693,7374671,165.9,1,1,1,589500,668.505,1,0,0,2,214.81,-113.5451324,53.4892896
20694,7374697,121.62,1,1,1,530000,612.77,1,0,0,2,170.53,-113.5453963,53.4892906
20695,7373780,159.81,0,1,1,565500,668.395,1,0,0,2,210.2,-113.5457505,53.48877974
20696,7374739,134.28,1,1,1,563000,612.71,1,0,0,2,175.15,-113.5457177,53.48928733
20697,7374754,141.31,1,1,1,520500,612.677,1,0,0,2,218.28,-113.5459701,53.48928829
20698,7373749,126.54,1,1,1,571000,724.037,1,0,0,2,175.45,-113.5463127,53.48877738
20699,7374770,175.95,0,1,1,547500,668.361,1,0,0,2,220.84,-113.546234,53.48928929
20700,7373723,182.17,1,1,1,563500,723.989,1,0,0,2,223.04,-113.546611,53.48877851
20701,7374796,190.9,1,1,1,725500,668.307,1,0,1,2,230.43,-113.5465094,53.48928809
20702,3743473,111.89,1,1,1,449000,796.92,1,0,1,2,150.75,-113.5469525,53.48877981
20703,7374812,187.51,0,1,1,599000,668.28,1,0,0,2,215.63,-113.5467848,53.48928689
20704,3743465,147.4,1,1,1,598000,721.89,1,0,0,2,192.29,-113.5473058,53.48874745
20705,7374838,180.69,1,1,1,567000,730.134,1,0,0,2,229.6,-113.5470996,53.48928359
20706,7374879,211.36,1,1,1,668500,779.869,1,0,1,2,257.56,-113.5476669,53.48918913
20707,7374895,161.13,1,1,1,603000,734.684,1,0,0,2,204.63,-113.547859,53.48904159
20708,7374911,119.9,1,1,1,560000,761.394,1,0,0,2,168.81,-113.5481432,53.48876634
20709,7369184,242.15,1,1,1,705000,873.154,1,0,0,2,284.85,-113.5512948,53.48838058
20710,7369523,157.95,1,1,1,624000,891.585,1,0,0,2,206.86,-113.5509205,53.48787146
20711,7369168,223.38,0,1,1,663000,891.704,1,0,0,2,267.91,-113.551542,53.48821976
20712,7369143,160.59,1,1,1,549000,835.935,1,0,0,2,203.29,-113.5517862,53.48806791
20713,7369101,145.74,1,1,1,648000,927.049,1,0,0,2,221.64,-113.552074,53.48786231
20714,10186777,144.8,0,0,0,347000,345.989,1,0,0,0,144.8,-113.4210711,53.43011608
20715,10186776,144.8,0,1,0,355500,279.994,1,0,0,0,182.01,-113.4210781,53.43003074
20716,10186784,209.2,0,1,1,485500,376.204,1,0,0,0,246.9,-113.4218827,53.43021886
20717,10186783,246.3,1,1,1,532000,364.188,1,0,0,0,289.7,-113.4218615,53.43010643
20718,10186774,141.5,0,1,0,353000,280.0,1,0,0,0,178.71,-113.4210782,53.42988696
20719,10186782,167.2,0,1,1,436500,363.963,1,0,0,0,206.1,-113.4218603,53.43001207
20720,10186773,102.6,1,1,0,321500,262.5,1,0,0,0,139.8,-113.4210782,53.42981957
20721,10186781,202.6,0,1,1,483500,363.968,1,0,0,0,245.0,-113.4218604,53.42991771
20722,10186772,100.5,0,1,0,310000,262.498,1,0,0,0,137.7,-113.4210782,53.42975217
20723,10186780,209.2,0,1,1,484500,363.957,1,0,0,0,246.9,-113.4218604,53.42982336
20724,10186770,118.3,0,1,1,335500,271.964,1,0,0,0,155.5,-113.4210722,53.42960836
20725,10186769,117.7,0,1,0,334000,310.907,1,0,0,0,154.9,-113.4210564,53.42951842
20726,10186768,117.7,0,1,0,346000,471.774,1,0,0,0,154.9,-113.4209749,53.42938773
20727,7932544,239.58,1,1,1,703000,867.974,1,0,0,3,288.22,-113.5634895,53.4892884
20728,7932882,348.0,0,1,1,926000,817.34,1,0,0,3,406.5,-113.5635181,53.48981644
20729,7932874,177.81,0,1,1,571500,919.58,1,0,0,3,265.58,-113.5639315,53.48981346
20730,7932528,125.83,1,1,1,538000,795.442,1,0,0,3,174.74,-113.564116,53.48909075
20731,7932866,188.39,1,1,1,614000,1055.245,1,0,0,3,291.98,-113.5644183,53.48982422
20732,7932510,186.17,1,1,1,617500,795.433,1,0,0,3,232.4,-113.5644362,53.48898408
20733,7932841,214.57,0,1,1,634500,1048.681,1,0,1,3,295.64,-113.5647046,53.48940965
20734,7932643,178.53,1,1,1,558500,854.813,1,0,0,3,223.06,-113.5652997,53.48880975
20735,7932833,216.19,1,1,1,610500,1020.654,1,0,0,3,262.91,-113.5653037,53.48922313
20736,9940779,99.7,1,1,0,391000,482.605,1,0,0,2,136.1,-113.652835,53.48938361
20737,9940766,113.3,0,1,0,393500,490.242,1,0,0,2,146.7,-113.6530411,53.48944486
20738,9940765,126.9,1,1,1,440000,502.797,1,0,0,2,166.4,-113.6532466,53.48946568
20739,9940764,120.9,1,1,1,433000,423.384,1,0,0,2,159.9,-113.6534605,53.4894955
20740,9940763,110.1,1,1,1,408500,423.418,1,0,0,2,150.1,-113.6536406,53.48951849
20741,9940762,149.8,1,1,1,437500,410.901,1,0,0,2,192.0,-113.6538223,53.48953025
20742,9940761,109.4,1,1,0,403500,426.904,1,0,0,2,146.5,-113.6540118,53.48953529
20743,9439860,111.02,1,1,0,366500,547.387,1,0,0,0,155.55,-113.4217593,53.45126843
20744,9439845,105.14,0,1,0,329500,576.943,1,0,0,0,158.43,-113.4217455,53.45141214
20745,9435223,116.55,1,1,1,399500,627.826,1,0,0,0,158.09,-113.4210064,53.45158154
20746,9435264,103.7,0,1,0,345500,542.41,1,0,0,0,144.57,-113.4204635,53.45156094
20747,9435280,188.28,0,1,1,445500,1147.134,1,0,0,0,238.84,-113.4201015,53.45159737
20748,9435306,193.03,1,1,1,446500,861.69,1,0,0,0,237.92,-113.4200392,53.45175882
20749,9435322,122.09,0,1,1,352000,923.023,1,0,0,0,166.98,-113.4201128,53.45201753
20750,9435348,232.78,0,1,1,472500,810.51,1,0,0,0,283.34,-113.4202318,53.45216189
20751,9435389,112.58,0,1,1,366500,570.031,1,0,0,0,161.49,-113.4209271,53.45206417
20752,1040328,105.5,0,0,0,276500,265.38,1,0,0,0,105.5,-113.4216242,53.45211697
20753,9435405,106.01,0,1,0,356500,588.464,1,0,0,0,172.44,-113.420884,53.45237623
20754,1040310,105.5,0,0,0,279000,296.52,1,0,0,0,105.5,-113.4216221,53.45218435
20755,9435421,108.8,0,0,0,324000,676.889,1,0,0,0,108.8,-113.4205283,53.45236327
20756,1040302,106.37,1,0,0,291000,276.46,1,0,0,0,106.37,-113.4216262,53.45225626
20757,1040294,107.56,1,0,0,288500,308.52,1,0,0,0,107.56,-113.4216379,53.45231024
20758,1040286,105.5,0,0,0,282000,335.61,1,0,0,0,105.5,-113.4216515,53.4523777
20759,9435488,98.15,0,1,1,349000,1147.6,1,0,0,0,139.02,-113.4203161,53.45294634
20760,1040278,105.5,0,1,0,299500,361.72,1,0,0,0,142.71,-113.4216653,53.45244516
20761,9435504,109.15,0,1,1,362000,801.492,1,0,0,0,150.02,-113.4205842,53.45295214
20762,1040260,92.36,0,0,0,292500,412.31,1,0,0,0,92.36,-113.4216449,53.45252594
20763,9435520,96.07,1,1,1,343000,603.65,1,0,0,0,144.98,-113.4210045,53.45289127
20764,1040237,105.5,0,1,0,299500,410.036,1,0,0,0,134.31,-113.4216835,53.4527373
20765,1040229,92.36,1,1,0,331000,434.75,1,0,0,0,152.14,-113.4217386,53.45280946
20766,1040211,92.36,0,0,0,288500,399.84,1,0,0,0,92.36,-113.4218142,53.45287722
20767,1040195,105.5,0,1,0,292500,337.0,1,0,0,0,136.16,-113.4219698,53.45303523
20768,6673792,194.33,0,1,1,391000,773.881,1,0,0,1,238.86,-113.4218645,53.61368747
20769,4156840,117.44,0,1,1,394000,543.37,1,0,0,1,165.63,-113.4222565,53.61457448
20770,4156667,125.9,0,1,1,401000,547.57,1,0,0,1,174.81,-113.4215841,53.61483632
20771,4156824,120.51,0,1,1,385000,522.01,1,0,0,1,161.38,-113.4223509,53.61484451
20772,4156659,216.95,0,1,1,460500,535.33,1,0,0,1,265.86,-113.4215877,53.6149846
20773,4156816,236.89,0,1,0,469000,514.59,1,0,0,1,285.8,-113.4223582,53.61498383
20774,4156642,123.02,0,1,1,422500,604.6,1,0,0,1,191.22,-113.4215833,53.61514633
20775,4156790,127.64,0,1,0,389500,542.84,1,0,0,1,168.51,-113.4223577,53.6151276
20776,4156634,180.78,0,1,1,429500,633.42,1,0,0,1,223.02,-113.4215073,53.61534814
20777,10002982,119.5,1,1,1,406000,416.855,1,0,0,1,160.4,-113.4160069,53.62304933
20778,10002983,129.5,0,1,1,406000,403.267,1,0,0,1,168.5,-113.4159271,53.62314779
20779,10002985,136.4,0,1,1,428000,401.545,1,0,0,1,179.3,-113.4158056,53.6233359
20780,10002981,115.7,1,1,1,419500,439.963,1,0,0,1,170.8,-113.4164935,53.62359086
20781,10002986,134.4,1,1,1,422000,388.836,1,0,0,1,175.3,-113.4157904,53.62343467
20782,10002980,111.8,1,1,0,391000,370.728,1,0,0,1,150.8,-113.4164989,53.62372118
20783,10002987,140.5,0,1,1,391000,388.849,1,0,0,1,180.7,-113.4157546,53.62353334
20784,10002979,107.3,1,1,1,390500,371.498,1,0,0,1,144.3,-113.4164985,53.62382003
20785,10002978,112.5,1,1,0,402000,370.734,1,0,0,1,150.6,-113.4164985,53.62391887
20786,10002977,177.1,0,1,1,414500,344.587,1,0,0,1,216.1,-113.4165182,53.62401332
20787,10002975,127.0,0,1,1,420000,628.986,1,0,0,1,167.0,-113.4165872,53.62429671
20788,10002974,137.5,0,1,0,394500,541.925,1,0,0,1,172.5,-113.4164121,53.62438347
20789,10002990,132.4,0,1,1,411500,406.929,1,0,0,1,173.3,-113.4157006,53.62385433
20790,10002973,159.1,0,1,1,420500,365.406,1,0,0,1,199.4,-113.416157,53.62435078
20791,10002991,124.7,0,1,1,411000,406.858,1,0,0,1,164.7,-113.4155261,53.62385572
20792,10002972,160.4,1,1,1,429000,350.722,1,0,0,1,200.6,-113.4159473,53.62432729
20793,10002992,135.2,0,1,1,416500,424.27,1,0,0,1,176.1,-113.415323,53.62386596
20794,10002971,134.8,0,1,1,422000,371.289,1,0,0,1,173.8,-113.4157822,53.62431975
20795,10002993,158.4,0,1,1,432500,399.7,1,0,0,1,211.9,-113.4151281,53.62386501
20796,10002970,134.7,0,1,1,422000,371.491,1,0,0,1,173.7,-113.415617,53.62431894
20797,10002994,134.8,0,1,1,418500,446.547,1,0,0,1,179.7,-113.4149466,53.62388659
20798,10002969,133.8,1,1,1,424000,436.369,1,0,0,1,174.7,-113.4154205,53.62431798
20799,10002968,216.5,0,1,0,496000,613.731,1,0,0,1,267.0,-113.4151265,53.62437046
20800,10002996,135.2,0,1,1,428000,408.891,1,0,0,1,176.1,-113.4147129,53.62408987
20801,10002997,173.6,0,1,1,440500,409.767,1,0,0,1,218.5,-113.4146014,53.62417919
20802,10002998,113.8,0,1,0,388500,473.647,1,0,0,1,154.2,-113.4144295,53.62425922
20803,10002999,131.2,0,1,1,416500,465.377,1,0,0,1,173.0,-113.4143362,53.62435761
20804,10003000,145.6,0,1,1,444000,458.939,1,0,0,1,186.5,-113.4143417,53.62448344
20805,10003001,123.5,1,1,1,412000,392.162,1,0,0,1,170.5,-113.4143373,53.62460922
20806,10003002,116.1,1,1,1,414000,425.193,1,0,0,1,162.6,-113.4143373,53.62471705
20807,10252405,139.7,0,1,1,368500,622.318,1,0,0,1,164.2,-113.4148729,53.6305111
20808,10252406,139.7,0,1,1,353500,397.84,1,0,0,1,164.2,-113.4148811,53.63063694
20809,10252408,148.9,0,1,0,349000,295.253,1,0,0,1,173.4,-113.414787,53.63084316
20810,10252409,131.5,0,1,0,329500,279.922,1,0,0,1,155.0,-113.414783,53.63091952
20811,10252410,131.5,0,1,0,329500,279.9,1,0,0,1,155.0,-113.4147829,53.6309914
20812,10252411,142.9,0,1,1,343000,279.896,1,0,0,1,164.4,-113.4147828,53.63106329
20813,10252412,142.9,0,1,1,347000,314.462,1,0,0,1,164.4,-113.4147828,53.63114866
20814,10698638,0.0,0,0,0,99000,352.914,0,0,0,4,0.0,-113.4201677,53.41709129
20815,10698639,0.0,0,0,0,104500,280.279,0,0,0,4,0.0,-113.4201753,53.41700719
20816,10698640,0.0,0,0,0,101000,262.43,0,0,0,4,0.0,-113.4201761,53.4169375
20817,10698641,0.0,0,0,0,101000,262.428,0,0,0,4,0.0,-113.4201769,53.41687012
20818,10698643,0.0,0,0,0,101000,262.427,0,0,0,4,0.0,-113.4201784,53.41673534
20819,10698644,0.0,0,0,0,99500,257.18,0,0,0,4,0.0,-113.4201792,53.41666862
20820,10698646,0.0,0,0,0,104500,280.291,0,0,0,4,0.0,-113.4201808,53.41653357
20821,10698647,0.0,0,0,0,104500,280.256,0,0,0,4,0.0,-113.4201816,53.41646158
20822,10698648,0.0,0,0,0,99500,257.232,0,0,0,4,0.0,-113.4201827,53.41639258
20823,10698649,0.0,0,0,0,99500,257.27,0,0,0,4,0.0,-113.420186,53.41632654
20824,7375132,217.0,1,1,1,703000,825.799,1,0,0,2,290.41,-113.5507891,53.49017365
20825,7373194,141.06,0,1,1,544000,969.04,1,0,0,2,241.36,-113.5511908,53.48967868
20826,7375116,181.0,1,1,1,634500,708.388,1,0,0,2,219.86,-113.5511106,53.49015913
20827,7375090,181.76,1,1,1,646000,668.25,1,0,0,2,208.56,-113.5514434,53.49015814
20828,7375074,135.94,1,1,1,609000,638.512,1,0,1,2,184.85,-113.5517237,53.49015694
20829,7375058,210.22,1,1,0,558500,951.856,1,0,0,2,259.13,-113.5520034,53.49016698
20830,7370117,177.73,1,1,1,544000,761.34,1,0,0,2,216.77,-113.5520356,53.48946394
20831,10123783,244.9,0,1,1,583000,523.886,1,0,0,1,300.8,-113.4203548,53.61668596
20832,10123784,212.3,0,1,1,495000,472.124,1,0,0,1,257.7,-113.4202093,53.61681556
20833,10123796,256.1,1,1,1,597500,532.328,1,0,0,1,306.8,-113.4199906,53.61686617
20834,10123797,264.0,0,1,1,610500,562.755,1,0,0,1,306.4,-113.4198328,53.61696649
20835,10123802,248.5,0,1,1,587000,560.308,1,0,0,1,303.5,-113.4204835,53.61732908
20836,10123798,245.6,0,1,1,585000,500.115,1,0,0,1,302.8,-113.4197265,53.6170783
20837,10123810,182.6,1,1,1,515000,519.891,1,0,0,1,229.1,-113.4203352,53.61740474
20838,10123799,206.4,0,1,0,494500,495.361,1,0,0,1,277.58,-113.4195529,53.61716283
20839,9948769,148.4,0,1,0,391000,449.691,1,0,0,1,187.9,-113.4199358,53.61767239
20840,9948762,171.2,0,1,1,435500,457.363,1,0,0,1,209.1,-113.4199249,53.61778466
20841,9948763,123.3,0,1,1,403500,457.536,1,0,0,1,160.5,-113.4199057,53.61791935
20842,10498158,70.8,0,1,1,330000,524.338,1,0,0,0,110.6,-113.4230546,53.42036889
20843,10498156,174.5,0,1,1,428000,402.665,1,0,0,0,219.1,-113.4228589,53.4201635
20844,10498155,146.4,0,1,0,404500,370.146,1,0,0,0,184.0,-113.4227651,53.42008218
20845,10498198,174.6,0,1,1,433500,423.437,1,0,0,0,224.6,-113.423374,53.41976161
20846,10498154,0.0,0,0,0,136500,385.718,0,0,0,4,0.0,-113.4226711,53.42000084
20847,10498196,186.3,0,1,1,394000,400.665,1,0,0,0,230.9,-113.4232743,53.41968475
20848,10498153,174.9,0,1,1,421500,365.412,1,0,0,0,219.5,-113.4225697,53.41992397
20849,10498194,0.0,0,0,0,143500,424.319,0,0,0,4,0.0,-113.4231746,53.41960788
20850,10498149,0.0,0,0,0,137000,389.02,0,0,0,4,0.0,-113.4224647,53.41984708
20851,10498192,178.1,0,1,1,453000,429.623,1,0,0,0,215.8,-113.4230707,53.419531
20852,10498148,0.0,0,0,0,133500,369.124,0,0,0,0,0.0,-113.4223543,53.41977915
20853,10498190,220.7,0,1,1,362000,415.52,1,0,0,0,264.0,-113.4229669,53.41945411
20854,10498147,0.0,0,0,0,137500,389.963,0,0,0,4,0.0,-113.422244,53.41970673
20855,10498146,178.0,0,1,1,419000,386.203,1,0,0,0,222.6,-113.4220953,53.4196476
20856,10510576,0.0,0,0,0,94000,321.824,0,0,0,4,0.0,-113.4214858,53.41625988
20857,10510566,0.0,0,0,0,94000,322.108,0,0,0,4,0.0,-113.4222857,53.41625973
20858,10510577,0.0,0,0,0,101000,262.438,0,0,0,4,0.0,-113.4214967,53.41618207
20859,10510567,0.0,0,0,0,101000,262.481,0,0,0,4,0.0,-113.4222788,53.41618201
20860,10510578,0.0,0,0,0,101000,262.456,0,0,0,4,0.0,-113.4214975,53.41611468
20861,10510579,0.0,0,0,0,101000,262.482,0,0,0,4,0.0,-113.4214983,53.41604728
20862,10510569,0.0,0,0,0,101000,262.498,0,0,0,4,0.0,-113.4222803,53.41604722
20863,10510580,0.0,0,0,0,101000,262.507,0,0,0,4,0.0,-113.4214991,53.41597988
20864,10510570,0.0,0,0,0,101000,262.489,0,0,0,4,0.0,-113.4222811,53.41597982
20865,10510581,0.0,0,0,0,101000,262.499,0,0,0,4,0.0,-113.4214998,53.41591248
20866,10510571,0.0,0,0,0,101000,262.481,0,0,0,4,0.0,-113.4222819,53.41591243
20867,10510572,0.0,0,0,0,101000,262.476,0,0,0,4,0.0,-113.4222827,53.41584504
20868,10510584,0.0,0,0,0,101000,262.467,0,0,0,4,0.0,-113.4215022,53.41571031
20869,10510574,0.0,0,0,0,101000,262.475,0,0,0,4,0.0,-113.4222842,53.41571026
20870,10510585,0.0,0,0,0,101000,262.473,0,0,0,4,0.0,-113.4215029,53.41564292
20871,10510575,0.0,0,0,0,101000,262.477,0,0,0,4,0.0,-113.422285,53.41564287
20872,10698630,0.0,0,0,0,101000,262.479,0,0,0,4,0.0,-113.4215037,53.41557553
20873,10698620,0.0,0,0,0,100000,259.646,0,0,0,4,0.0,-113.4222864,53.41557594
20874,10698631,0.0,0,0,0,101000,262.479,0,0,0,4,0.0,-113.4215045,53.41550814
20875,10698621,0.0,0,0,0,101000,264.464,0,0,0,4,0.0,-113.4222886,53.41550901
20876,10698632,0.0,0,0,0,101000,262.477,0,0,0,4,0.0,-113.4215052,53.41544076
20877,10698622,0.0,0,0,0,101500,265.793,0,0,0,4,0.0,-113.4222907,53.41544165
20878,10698623,0.0,0,0,0,102000,267.233,0,0,0,4,0.0,-113.4222929,53.41537427
20879,10698634,0.0,0,0,0,101000,262.5,0,0,0,4,0.0,-113.4215068,53.41530597
20880,10698624,0.0,0,0,0,102000,268.262,0,0,0,4,0.0,-113.4222947,53.41530688
20881,10698635,0.0,0,0,0,101000,262.492,0,0,0,4,0.0,-113.4215075,53.41523858
20882,10698625,0.0,0,0,0,102000,268.567,0,0,0,4,0.0,-113.4222957,53.4152395
20883,10698636,0.0,0,0,0,101000,262.483,0,0,0,4,0.0,-113.4215083,53.41517119
20884,10698626,0.0,0,0,0,102000,268.839,0,0,0,4,0.0,-113.4222967,53.4151721
20885,10698637,0.0,0,0,0,101000,262.482,0,0,0,4,0.0,-113.4215091,53.4151038
20886,10698628,0.0,0,0,0,102000,269.388,0,0,0,4,0.0,-113.4222988,53.41503732
20887,10698629,0.0,0,0,0,95000,327.899,0,0,0,4,0.0,-113.4223101,53.41496007
20888,7368772,173.63,1,1,1,564500,784.751,1,0,0,2,222.54,-113.5537302,53.48965898
20889,7368327,192.0,1,1,1,806000,900.119,1,0,0,2,249.6,-113.5532033,53.49012204
20890,7368814,179.08,0,1,1,598000,780.076,1,0,0,2,214.28,-113.5544108,53.48966602
20891,7368285,184.68,1,1,1,597000,851.047,1,0,0,2,224.94,-113.5540327,53.49015884
20892,7368830,117.31,0,1,1,569500,791.874,1,0,0,2,170.6,-113.5547368,53.48966498
20893,7368269,180.44,1,1,1,646000,780.843,1,0,0,2,224.36,-113.5543685,53.49016009
20894,7368244,183.98,1,1,1,722500,881.718,1,0,0,2,221.74,-113.5547126,53.49015913
20895,7368228,212.47,1,1,1,692000,825.578,1,0,0,2,261.11,-113.5551718,53.49015859
20896,7932700,245.63,1,1,1,996500,1569.49,1,0,0,3,303.03,-113.5626386,53.49021086
20897,7932718,196.16,1,1,1,682500,859.093,1,0,0,3,240.69,-113.5630671,53.49017423
20898,7932726,190.13,0,1,1,640000,715.702,1,0,0,3,226.98,-113.5634758,53.49017123
20899,7932734,124.15,0,1,1,565500,766.601,1,0,0,3,173.06,-113.5638087,53.49017245
20900,7932759,219.68,1,1,1,597000,766.163,1,0,0,3,260.55,-113.5644975,53.49016822
20901,7932767,118.3,1,1,1,511500,663.791,1,0,0,3,163.19,-113.564819,53.49016715
20902,7932783,163.23,0,1,1,509000,612.553,1,0,0,3,208.12,-113.5651519,53.49016387
20903,7933567,197.92,1,1,1,607500,841.797,1,0,0,3,240.8,-113.5651963,53.49073913
20904,7940463,175.97,1,1,1,548000,653.082,1,0,0,3,224.88,-113.5677278,53.49020691
20905,7929821,290.94,0,1,1,843500,982.172,1,0,0,3,380.54,-113.5835955,53.49014642
20906,1967488,298.76,0,1,1,782500,700.259,1,0,1,3,352.05,-113.6216516,53.49117828
20907,1967504,266.3,1,1,1,842000,1007.51,1,0,1,3,315.21,-113.6220281,53.49115926
20908,1967520,327.31,0,1,1,816500,752.334,1,0,1,3,385.07,-113.6223827,53.49114465
20909,1967546,312.49,1,1,1,830000,752.327,1,0,1,3,383.42,-113.6226919,53.49113215
20910,1967561,353.88,0,1,1,852000,730.031,1,0,1,3,407.17,-113.6229919,53.49111962
20911,1967587,278.96,1,1,1,792500,677.467,1,0,0,3,335.96,-113.623306,53.49110713
20912,1967603,232.21,1,1,1,751000,723.866,1,0,0,3,281.12,-113.6236094,53.49110584
20913,1968643,267.73,1,1,1,681000,695.589,1,0,1,3,309.94,-113.6244128,53.49096908
20914,1968668,354.44,0,1,1,867500,760.622,1,0,0,3,413.4,-113.624559,53.49084374
20915,1968684,308.76,0,1,1,795000,741.249,1,0,1,3,358.34,-113.6248136,53.49072996
20916,1968700,274.13,0,1,1,781000,670.716,1,0,0,3,333.09,-113.6250974,53.49074209
20917,1968726,342.62,1,1,1,1053000,640.891,1,0,0,3,393.72,-113.6254156,53.49074533
20918,1968825,323.24,0,1,1,849000,764.416,1,0,0,3,374.34,-113.6259905,53.4907022
20919,1968882,266.69,1,1,1,850000,799.915,1,0,0,3,336.29,-113.6266967,53.4903899
20920,1968908,214.42,1,1,1,791500,697.481,1,0,1,3,276.26,-113.6270715,53.49027425
