,build_year_mbc
6237,8.0
6238,8.0
6239,8.0
6240,8.0
6241,34.151212518231034
6242,34.151212518231034
6243,34.151212518231034
6244,34.151212518231034
6245,34.151212518231034
6246,8.0
6247,8.0
6248,8.0
6249,8.0
6250,8.0
6251,34.151212518231034
6252,34.151212518231034
6253,34.151212518231034
6254,57.0
6255,61.0
6256,58.0
6257,18.0
6258,19.0
6259,18.0
6260,18.0
6261,18.0
6262,18.0
6263,18.0
6264,46.0
6265,47.0
6266,46.0
6267,46.0
6268,46.0
6269,46.0
6270,46.0
6271,46.0
6272,46.0
6273,47.0
6274,47.0
6275,46.0
6276,46.0
6277,46.0
6278,47.0
6279,47.0
6280,47.0
6281,26.0
6282,25.0
6283,26.0
6284,24.0
6285,27.0
6286,27.0
6287,24.0
6288,23.0
6289,25.0
6290,25.0
6291,24.0
6292,27.0
6293,28.0
6294,28.0
6295,26.0
6296,26.0
6297,26.0
6298,23.0
6299,25.0
6300,23.0
6301,24.0
6302,22.0
6303,22.0
6304,28.0
6305,22.0
6306,28.0
6307,57.0
6308,58.0
6309,58.0
6310,58.0
6311,58.0
6312,58.0
6313,58.0
6314,58.0
6315,57.0
6316,50.0
6317,64.0
6318,62.0
6319,55.0
6320,64.0
6321,64.0
6322,63.0
6323,64.0
6324,64.0
6325,64.0
6326,64.0
6327,64.0
6328,64.0
6329,64.0
6330,64.0
6331,24.0
6332,21.0
6333,24.0
6334,24.0
6335,24.0
6336,24.0
6337,23.0
6338,24.0
6339,23.0
6340,24.0
6341,25.0
6342,24.0
6343,24.0
6344,24.0
6345,23.0
6346,23.0
6347,24.0
6348,69.0
6349,69.0
6350,100.0
6351,69.0
6352,30.0
6353,25.0
6354,28.0
6355,29.0
6356,28.0
6357,18.0
6358,18.0
6359,18.0
6360,18.0
6361,18.0
6362,19.0
6363,9.0
6364,9.0
6365,9.0
6366,9.0
6367,9.0
6368,9.0
6369,9.0
6370,9.0
6371,54.0
6372,74.0
6373,49.0
6374,31.0
6375,45.0
6376,62.0
6377,60.0
6378,63.0
6379,62.0
6380,53.0
6381,67.0
6382,50.0
6383,24.0
6384,51.0
6385,45.0
6386,60.0
6387,60.0
6388,60.0
6389,64.0
6390,59.0
6391,64.0
6392,64.0
6393,64.0
6394,61.0
6395,64.0
6396,64.0
6397,64.0
6398,64.0
6399,63.0
6400,63.0
6401,63.0
6402,64.0
6403,64.0
6404,65.0
6405,65.0
6406,64.0
6407,64.0
6408,64.0
6409,64.0
6410,62.0
6411,50.0
6412,55.0
6413,62.0
6414,62.0
6415,62.0
6416,60.0
6417,60.0
6418,59.0
6419,61.0
6420,60.0
6421,53.0
6422,60.0
6423,61.0
6424,58.0
6425,59.0
6426,30.0
6427,29.0
6428,30.0
6429,29.0
6430,29.0
6431,29.0
6432,29.0
6433,29.0
6434,29.0
6435,29.0
6436,29.0
6437,29.0
6438,29.0
6439,29.0
6440,29.0
6441,29.0
6442,29.0
6443,28.0
6444,53.0
6445,58.0
6446,58.0
6447,58.0
6448,58.0
6449,58.0
6450,58.0
6451,59.0
6452,59.0
6453,59.0
6454,59.0
6455,57.0
6456,64.0
6457,64.0
6458,62.0
6459,64.0
6460,64.0
6461,61.0
6462,58.0
6463,18.0
6464,18.0
6465,18.0
6466,18.0
6467,18.0
6468,18.0
6469,18.0
6470,18.0
6471,17.0
6472,18.0
6473,18.0
6474,18.0
6475,18.0
6476,18.0
6477,18.0
6478,18.0
6479,18.0
6480,18.0
6481,18.0
6482,18.0
6483,18.0
6484,18.0
6485,18.0
6486,18.0
6487,17.0
6488,17.0
6489,18.0
6490,17.0
6491,17.0
6492,17.0
6493,17.0
6494,17.0
6495,17.0
6496,17.0
6497,17.0
6498,17.0
6499,18.0
6500,30.0
6501,30.0
6502,30.0
6503,29.0
6504,29.0
6505,29.0
6506,29.0
6507,29.0
6508,29.0
6509,23.0
6510,25.0
6511,25.0
6512,29.0
6513,29.0
6514,25.0
6515,27.0
6516,26.0
6517,28.0
6518,26.0
6519,26.0
6520,27.0
6521,26.0
6522,27.0
6523,26.0
6524,25.0
6525,24.0
6526,25.0
6527,24.0
6528,24.0
6529,24.0
6530,25.0
6531,25.0
6532,27.0
6533,24.0
6534,26.0
6535,47.0
6536,47.0
6537,47.0
6538,46.0
6539,47.0
6540,47.0
6541,46.0
6542,47.0
6543,46.0
6544,47.0
6545,46.0
6546,59.0
6547,52.0
6548,51.0
6549,51.0
6550,63.0
6551,63.0
6552,55.0
6553,55.0
6554,63.0
6555,61.0
6556,61.0
6557,61.0
6558,56.0
6559,59.0
6560,58.0
6561,54.0
6562,57.0
6563,56.0
6564,57.0
6565,51.0
6566,56.0
6567,39.0
6568,58.0
6569,48.0
6570,59.0
6571,60.0
6572,59.0
6573,39.0
6574,60.0
6575,56.0
6576,47.0
6577,47.0
6578,47.0
6579,47.0
6580,47.0
6581,46.0
6582,47.0
6583,46.0
6584,47.0
6585,46.0
6586,46.0
6587,46.0
6588,46.0
6589,46.0
6590,46.0
6591,46.0
6592,46.0
6593,46.0
6594,47.0
6595,47.0
6596,43.0
6597,46.0
6598,47.0
6599,47.0
6600,46.0
6601,61.0
6602,47.0
6603,47.0
6604,47.0
6605,47.0
6606,47.0
6607,47.0
6608,46.0
6609,47.0
6610,46.0
6611,47.0
6612,46.0
6613,46.0
6614,58.0
6615,58.0
6616,58.0
6617,58.0
6618,57.0
6619,58.0
6620,59.0
6621,58.0
6622,59.0
6623,59.0
6624,59.0
6625,55.0
6626,58.0
6627,58.0
6628,58.0
6629,57.0
6630,78.0
6631,55.0
6632,54.0
6633,57.0
6634,58.0
6635,58.0
6636,58.0
6637,56.0
6638,56.0
6639,57.0
6640,55.0
6641,63.0
6642,61.0
6643,60.0
6644,60.0
6645,60.0
6646,60.0
6647,62.0
6648,62.0
6649,62.0
6650,58.0
6651,62.0
6652,62.0
6653,51.0
6654,58.0
6655,58.0
6656,59.0
6657,59.0
6658,58.0
6659,58.0
6660,60.0
6661,59.0
6662,60.0
6663,63.0
6664,63.0
6665,63.0
6666,63.0
6667,52.0
6668,52.0
6669,54.0
6670,52.0
6671,40.0
6672,54.0
6673,51.0
6674,51.0
6675,34.151212518231034
6676,34.151212518231034
6677,34.151212518231034
6678,34.151212518231034
6679,34.151212518231034
6680,8.0
6681,34.151212518231034
6682,34.151212518231034
6683,34.151212518231034
6684,34.151212518231034
6685,34.151212518231034
6686,34.151212518231034
6687,34.151212518231034
6688,34.151212518231034
6689,34.151212518231034
6690,34.151212518231034
6691,34.151212518231034
6692,34.151212518231034
6693,34.151212518231034
6694,34.151212518231034
6695,34.151212518231034
6696,34.151212518231034
6697,34.151212518231034
6698,34.151212518231034
6699,34.151212518231034
6700,34.151212518231034
6701,34.151212518231034
6702,34.151212518231034
6703,34.151212518231034
6704,34.151212518231034
6705,40.0
6706,42.0
6707,41.0
6708,41.0
6709,42.0
6710,42.0
6711,43.0
6712,43.0
6713,42.0
6714,43.0
6715,43.0
6716,42.0
6717,46.0
6718,46.0
6719,46.0
6720,47.0
6721,46.0
6722,47.0
6723,46.0
6724,47.0
6725,46.0
6726,47.0
6727,46.0
6728,46.0
6729,43.0
6730,46.0
6731,47.0
6732,58.0
6733,58.0
6734,58.0
6735,58.0
6736,58.0
6737,58.0
6738,59.0
6739,59.0
6740,59.0
6741,59.0
6742,58.0
6743,59.0
6744,59.0
6745,58.0
6746,58.0
6747,58.0
6748,60.0
6749,55.0
6750,59.0
6751,61.0
6752,60.0
6753,61.0
6754,61.0
6755,60.0
6756,61.0
6757,60.0
6758,61.0
6759,61.0
6760,59.0
6761,61.0
6762,34.0
6763,61.0
6764,58.0
6765,58.0
6766,61.0
6767,61.0
6768,61.0
6769,61.0
6770,58.0
6771,58.0
6772,59.0
6773,59.0
6774,59.0
6775,59.0
6776,58.0
6777,60.0
6778,55.0
6779,59.0
6780,59.0
6781,59.0
6782,59.0
6783,59.0
6784,58.0
6785,58.0
6786,62.0
6787,63.0
6788,61.0
6789,63.0
6790,63.0
6791,63.0
6792,63.0
6793,63.0
6794,63.0
6795,63.0
6796,60.0
6797,52.0
6798,63.0
6799,61.0
6800,61.0
6801,63.0
6802,67.0
6803,61.0
6804,62.0
6805,62.0
6806,58.0
6807,60.0
6808,60.0
6809,59.0
6810,59.0
6811,62.0
6812,62.0
6813,62.0
6814,60.0
6815,63.0
6816,76.0
6817,62.0
6818,61.0
6819,63.0
6820,63.0
6821,63.0
6822,63.0
6823,63.0
6824,63.0
6825,63.0
6826,63.0
6827,63.0
6828,63.0
6829,63.0
6830,63.0
6831,63.0
6832,64.0
6833,64.0
6834,64.0
6835,64.0
6836,63.0
6837,63.0
6838,64.0
6839,57.0
6840,60.0
6841,64.0
6842,64.0
6843,49.0
6844,56.0
6845,55.0
6846,55.0
6847,53.0
6848,13.0
6849,46.0
6850,53.0
6851,9.0
6852,45.0
6853,53.0
6854,50.0
6855,47.0
6856,47.0
6857,47.0
6858,47.0
6859,47.0
6860,47.0
6861,47.0
6862,47.0
6863,47.0
6864,47.0
6865,47.0
6866,47.0
6867,47.0
6868,46.0
6869,47.0
6870,47.0
6871,47.0
6872,47.0
6873,46.0
6874,55.0
6875,57.0
6876,55.0
6877,55.0
6878,54.0
6879,57.0
6880,57.0
6881,57.0
6882,57.0
6883,57.0
6884,57.0
6885,56.0
6886,55.0
6887,56.0
6888,56.0
6889,56.0
6890,59.0
6891,62.0
6892,63.0
6893,63.0
6894,63.0
6895,63.0
6896,63.0
6897,63.0
6898,63.0
6899,62.0
6900,62.0
6901,60.0
6902,62.0
6903,63.0
6904,62.0
6905,62.0
6906,63.0
6907,63.0
6908,56.0
6909,54.0
6910,56.0
6911,55.0
6912,57.0
6913,60.0
6914,60.0
6915,60.0
6916,61.0
6917,61.0
6918,61.0
6919,61.0
6920,63.0
6921,59.0
6922,59.0
6923,61.0
6924,59.0
6925,60.0
6926,56.0
6927,64.0
6928,63.0
6929,47.0
6930,47.0
6931,46.0
6932,46.0
6933,47.0
6934,46.0
6935,43.0
6936,46.0
6937,46.0
6938,46.0
6939,47.0
6940,47.0
6941,47.0
6942,47.0
6943,47.0
6944,47.0
6945,47.0
6946,47.0
6947,47.0
6948,46.0
6949,46.0
6950,55.0
6951,57.0
6952,54.0
6953,55.0
6954,55.0
6955,57.0
6956,57.0
6957,59.0
6958,58.0
6959,57.0
6960,55.0
6961,55.0
6962,56.0
6963,56.0
6964,56.0
6965,56.0
6966,55.0
6967,55.0
6968,55.0
6969,57.0
6970,55.0
6971,61.0
6972,61.0
6973,61.0
6974,61.0
6975,61.0
6976,61.0
6977,61.0
6978,61.0
6979,61.0
6980,61.0
6981,62.0
6982,59.0
6983,63.0
6984,63.0
6985,61.0
6986,63.0
6987,63.0
6988,63.0
6989,61.0
6990,61.0
6991,60.0
6992,62.0
6993,56.0
6994,63.0
6995,63.0
6996,63.0
6997,61.0
6998,59.0
6999,61.0
7000,63.0
7001,56.0
7002,55.0
7003,53.0
7004,57.0
7005,52.0
7006,53.0
7007,54.0
7008,53.0
7009,56.0
7010,53.0
7011,55.0
7012,53.0
7013,17.0
7014,10.0
7015,9.0
7016,10.0
7017,9.0
7018,9.0
7019,10.0
7020,9.0
7021,9.0
7022,8.0
7023,8.0
7024,9.0
7025,34.151212518231034
7026,9.0
7027,8.0
7028,34.151212518231034
7029,10.0
7030,10.0
7031,10.0
7032,10.0
7033,10.0
7034,8.0
7035,9.0
7036,9.0
7037,9.0
7038,9.0
7039,9.0
7040,9.0
7041,9.0
7042,9.0
7043,9.0
7044,10.0
7045,9.0
7046,10.0
7047,10.0
7048,61.0
7049,61.0
7050,57.0
7051,61.0
7052,62.0
7053,62.0
7054,62.0
7055,34.151212518231034
7056,61.0
7057,60.0
7058,61.0
7059,63.0
7060,63.0
7061,63.0
7062,60.0
7063,63.0
7064,61.0
7065,61.0
7066,61.0
7067,61.0
7068,62.0
7069,62.0
7070,62.0
7071,61.0
7072,62.0
7073,61.0
7074,62.0
7075,61.0
7076,62.0
7077,61.0
7078,62.0
7079,58.0
7080,62.0
7081,59.0
7082,58.0
7083,17.0
7084,59.0
7085,57.0
7086,57.0
7087,66.0
7088,68.0
7089,68.0
7090,53.0
7091,68.0
7092,68.0
7093,68.0
7094,67.0
7095,68.0
7096,68.0
7097,21.0
7098,21.0
7099,21.0
7100,21.0
7101,21.0
7102,20.0
7103,21.0
7104,21.0
7105,20.0
7106,21.0
7107,21.0
7108,21.0
7109,21.0
7110,21.0
7111,21.0
7112,20.0
7113,60.0
7114,61.0
7115,60.0
7116,61.0
7117,62.0
7118,62.0
7119,62.0
7120,68.0
7121,65.0
7122,68.0
7123,65.0
7124,69.0
7125,63.0
7126,65.0
7127,45.0
7128,45.0
7129,45.0
7130,45.0
7131,45.0
7132,47.0
7133,47.0
7134,47.0
7135,47.0
7136,47.0
7137,47.0
7138,47.0
7139,47.0
7140,47.0
7141,47.0
7142,47.0
7143,47.0
7144,47.0
7145,45.0
7146,47.0
7147,47.0
7148,47.0
7149,47.0
7150,47.0
7151,47.0
7152,47.0
7153,47.0
7154,47.0
7155,47.0
7156,47.0
7157,47.0
7158,47.0
7159,46.0
7160,45.0
7161,46.0
7162,47.0
7163,47.0
7164,47.0
7165,47.0
7166,47.0
7167,47.0
7168,47.0
7169,57.0
7170,57.0
7171,57.0
7172,55.0
7173,57.0
7174,57.0
7175,57.0
7176,56.0
7177,56.0
7178,56.0
7179,57.0
7180,58.0
7181,58.0
7182,59.0
7183,55.0
7184,52.0
7185,61.0
7186,54.0
7187,57.0
7188,44.0
7189,60.0
7190,34.151212518231034
7191,45.0
7192,47.0
7193,47.0
7194,47.0
7195,47.0
7196,47.0
7197,47.0
7198,47.0
7199,47.0
7200,47.0
7201,47.0
7202,47.0
7203,47.0
7204,47.0
7205,47.0
7206,47.0
7207,46.0
7208,47.0
7209,47.0
7210,47.0
7211,47.0
7212,47.0
7213,47.0
7214,46.0
7215,47.0
7216,62.0
7217,61.0
7218,62.0
7219,61.0
7220,63.0
7221,61.0
7222,60.0
7223,63.0
7224,63.0
7225,64.0
7226,64.0
7227,64.0
7228,64.0
7229,64.0
7230,64.0
7231,64.0
7232,64.0
7233,64.0
7234,64.0
7235,64.0
7236,64.0
7237,64.0
7238,64.0
7239,64.0
7240,64.0
7241,64.0
7242,64.0
7243,63.0
7244,64.0
7245,64.0
7246,64.0
7247,64.0
7248,55.0
7249,55.0
7250,58.0
7251,55.0
7252,55.0
7253,58.0
7254,56.0
7255,58.0
7256,58.0
7257,54.0
7258,58.0
7259,55.0
7260,58.0
7261,55.0
7262,55.0
7263,58.0
7264,55.0
7265,55.0
7266,55.0
7267,55.0
7268,55.0
7269,55.0
7270,55.0
7271,55.0
7272,55.0
7273,55.0
7274,55.0
7275,56.0
7276,56.0
7277,56.0
7278,59.0
7279,58.0
7280,52.0
7281,45.0
7282,59.0
7283,47.0
7284,61.0
7285,56.0
7286,59.0
7287,55.0
7288,57.0
7289,56.0
7290,52.0
7291,59.0
7292,57.0
7293,53.0
7294,54.0
7295,59.0
7296,57.0
7297,58.0
7298,56.0
7299,52.0
7300,59.0
7301,8.0
7302,9.0
7303,9.0
7304,9.0
7305,9.0
7306,34.151212518231034
7307,9.0
7308,34.151212518231034
7309,8.0
7310,34.151212518231034
7311,8.0
7312,9.0
7313,8.0
7314,8.0
7315,8.0
7316,8.0
7317,18.0
7318,17.0
7319,17.0
7320,18.0
7321,18.0
7322,18.0
7323,17.0
7324,17.0
7325,18.0
7326,32.0
7327,32.0
7328,32.0
7329,32.0
7330,32.0
7331,32.0
7332,32.0
7333,32.0
7334,32.0
7335,32.0
7336,32.0
7337,32.0
7338,32.0
7339,32.0
7340,32.0
7341,32.0
7342,32.0
7343,32.0
7344,32.0
7345,32.0
7346,32.0
7347,32.0
7348,32.0
7349,32.0
7350,32.0
7351,25.0
7352,29.0
7353,25.0
7354,29.0
7355,29.0
7356,25.0
7357,30.0
7358,26.0
7359,29.0
7360,29.0
7361,24.0
7362,25.0
7363,20.0
7364,20.0
7365,20.0
7366,20.0
7367,20.0
7368,20.0
7369,20.0
7370,20.0
7371,20.0
7372,20.0
7373,20.0
7374,20.0
7375,20.0
7376,20.0
7377,20.0
7378,20.0
7379,21.0
7380,20.0
7381,20.0
7382,20.0
7383,20.0
7384,20.0
7385,21.0
7386,20.0
7387,21.0
7388,21.0
7389,21.0
7390,21.0
7391,12.0
7392,13.0
7393,13.0
7394,13.0
7395,13.0
7396,11.0
7397,13.0
7398,11.0
7399,11.0
7400,13.0
7401,12.0
7402,11.0
7403,12.0
7404,11.0
7405,13.0
7406,10.0
7407,12.0
7408,12.0
7409,12.0
7410,12.0
7411,12.0
7412,12.0
7413,57.0
7414,55.0
7415,58.0
7416,59.0
7417,58.0
7418,58.0
7419,58.0
7420,57.0
7421,58.0
7422,56.0
7423,58.0
7424,50.0
7425,57.0
7426,56.0
7427,58.0
7428,55.0
7429,48.0
7430,57.0
7431,58.0
7432,58.0
7433,58.0
7434,58.0
7435,53.0
7436,56.0
7437,56.0
7438,56.0
7439,53.0
7440,56.0
7441,34.151212518231034
7442,34.151212518231034
7443,34.151212518231034
7444,34.151212518231034
7445,34.151212518231034
7446,34.151212518231034
7447,34.151212518231034
7448,34.151212518231034
7449,34.151212518231034
7450,34.151212518231034
7451,34.151212518231034
7452,34.151212518231034
7453,34.151212518231034
7454,34.151212518231034
7455,34.151212518231034
7456,34.151212518231034
7457,34.151212518231034
7458,34.151212518231034
7459,34.151212518231034
7460,34.151212518231034
7461,49.0
7462,58.0
7463,53.0
7464,28.0
7465,53.0
7466,57.0
7467,40.0
7468,54.0
7469,46.0
7470,54.0
7471,46.0
7472,53.0
7473,54.0
7474,60.0
7475,60.0
7476,59.0
7477,60.0
7478,53.0
7479,20.0
7480,57.0
7481,22.0
7482,51.0
7483,13.0
7484,56.0
7485,54.0
7486,56.0
7487,59.0
7488,59.0
7489,58.0
7490,59.0
7491,63.0
7492,63.0
7493,59.0
7494,62.0
7495,10.0
7496,63.0
7497,58.0
7498,35.0
7499,60.0
7500,30.0
7501,25.0
7502,28.0
7503,26.0
7504,28.0
7505,28.0
7506,28.0
7507,25.0
7508,26.0
7509,28.0
7510,28.0
7511,25.0
7512,26.0
7513,25.0
7514,27.0
7515,25.0
7516,28.0
7517,26.0
7518,26.0
7519,26.0
7520,27.0
7521,28.0
7522,27.0
7523,28.0
7524,28.0
7525,28.0
7526,26.0
7527,27.0
7528,28.0
7529,27.0
7530,29.0
7531,27.0
7532,27.0
7533,29.0
7534,27.0
7535,27.0
7536,28.0
7537,33.0
7538,33.0
7539,33.0
7540,33.0
7541,33.0
7542,33.0
7543,33.0
7544,33.0
7545,33.0
7546,33.0
7547,33.0
7548,33.0
7549,33.0
7550,33.0
7551,33.0
7552,33.0
7553,33.0
7554,33.0
7555,33.0
7556,33.0
7557,33.0
7558,33.0
7559,34.151212518231034
7560,34.151212518231034
7561,34.151212518231034
7562,34.151212518231034
7563,34.151212518231034
7564,34.151212518231034
7565,34.151212518231034
7566,20.0
7567,20.0
7568,20.0
7569,20.0
7570,20.0
7571,20.0
7572,20.0
7573,20.0
7574,20.0
7575,20.0
7576,20.0
7577,20.0
7578,20.0
7579,20.0
7580,20.0
7581,20.0
7582,20.0
7583,20.0
7584,20.0
7585,20.0
7586,20.0
7587,20.0
7588,20.0
7589,21.0
7590,20.0
7591,20.0
7592,21.0
7593,20.0
7594,21.0
7595,44.0
7596,44.0
7597,44.0
7598,44.0
7599,43.0
7600,44.0
7601,43.0
7602,44.0
7603,44.0
7604,44.0
7605,43.0
7606,44.0
7607,42.0
7608,42.0
7609,42.0
7610,42.0
7611,44.0
7612,44.0
7613,44.0
7614,58.0
7615,58.0
7616,56.0
7617,58.0
7618,58.0
7619,56.0
7620,55.0
7621,55.0
7622,55.0
7623,50.0
7624,55.0
7625,55.0
7626,55.0
7627,55.0
7628,55.0
7629,55.0
7630,55.0
7631,55.0
7632,55.0
7633,55.0
7634,55.0
7635,55.0
7636,55.0
7637,55.0
7638,55.0
7639,55.0
7640,51.0
7641,55.0
7642,56.0
7643,55.0
7644,55.0
7645,56.0
7646,54.0
7647,44.0
7648,44.0
7649,34.151212518231034
7650,34.151212518231034
7651,34.151212518231034
7652,34.151212518231034
7653,34.151212518231034
7654,34.151212518231034
7655,34.151212518231034
7656,34.151212518231034
7657,34.151212518231034
7658,34.151212518231034
7659,34.151212518231034
7660,34.151212518231034
7661,34.151212518231034
7662,34.151212518231034
7663,34.151212518231034
7664,34.151212518231034
7665,34.151212518231034
7666,34.151212518231034
7667,34.151212518231034
7668,55.0
7669,55.0
7670,54.0
7671,55.0
7672,55.0
7673,55.0
7674,55.0
7675,54.0
7676,49.0
7677,55.0
7678,30.0
7679,44.0
7680,53.0
7681,49.0
7682,55.0
7683,57.0
7684,57.0
7685,62.0
7686,60.0
7687,62.0
7688,60.0
7689,59.0
7690,57.0
7691,59.0
7692,54.0
7693,60.0
7694,16.0
7695,60.0
7696,63.0
7697,60.0
7698,61.0
7699,61.0
7700,61.0
7701,63.0
7702,63.0
7703,59.0
7704,63.0
7705,63.0
7706,62.0
7707,62.0
7708,9.0
7709,63.0
7710,59.0
7711,58.0
7712,60.0
7713,63.0
7714,59.0
7715,57.0
7716,62.0
7717,23.0
7718,63.0
7719,54.0
7720,62.0
7721,63.0
7722,63.0
7723,65.0
7724,46.0
7725,65.0
7726,63.0
7727,23.0
7728,24.0
7729,23.0
7730,23.0
7731,22.0
7732,22.0
7733,23.0
7734,21.0
7735,23.0
7736,22.0
7737,23.0
7738,22.0
7739,24.0
7740,24.0
7741,23.0
7742,23.0
7743,24.0
7744,8.0
7745,8.0
7746,34.151212518231034
7747,8.0
7748,8.0
7749,8.0
7750,8.0
7751,8.0
7752,8.0
7753,8.0
7754,8.0
7755,8.0
7756,8.0
7757,8.0
7758,8.0
7759,8.0
7760,8.0
7761,43.0
7762,32.0
7763,43.0
7764,44.0
7765,43.0
7766,43.0
7767,43.0
7768,44.0
7769,44.0
7770,44.0
7771,43.0
7772,44.0
7773,44.0
7774,44.0
7775,43.0
7776,44.0
7777,44.0
7778,43.0
7779,44.0
7780,43.0
7781,43.0
7782,43.0
7783,44.0
7784,36.0
7785,43.0
7786,42.0
7787,44.0
7788,42.0
7789,44.0
7790,42.0
7791,44.0
7792,43.0
7793,44.0
7794,39.0
7795,44.0
7796,10.0
7797,10.0
7798,8.0
7799,8.0
7800,10.0
7801,8.0
7802,10.0
7803,8.0
7804,8.0
7805,10.0
7806,8.0
7807,8.0
7808,10.0
7809,8.0
7810,8.0
7811,8.0
7812,10.0
7813,10.0
7814,8.0
7815,10.0
7816,8.0
7817,8.0
7818,16.0
7819,16.0
7820,16.0
7821,16.0
7822,17.0
7823,16.0
7824,16.0
7825,16.0
7826,16.0
7827,16.0
7828,16.0
7829,18.0
7830,16.0
7831,16.0
7832,15.0
7833,16.0
7834,12.0
7835,12.0
7836,12.0
7837,12.0
7838,12.0
7839,12.0
7840,13.0
7841,12.0
7842,13.0
7843,12.0
7844,12.0
7845,13.0
7846,12.0
7847,12.0
7848,12.0
7849,12.0
7850,12.0
7851,10.0
7852,9.0
7853,10.0
7854,11.0
7855,11.0
7856,11.0
7857,10.0
7858,9.0
7859,10.0
7860,13.0
7861,10.0
7862,12.0
7863,9.0
7864,12.0
7865,9.0
7866,13.0
7867,10.0
7868,9.0
7869,9.0
7870,10.0
7871,11.0
7872,12.0
7873,12.0
7874,12.0
7875,10.0
7876,11.0
7877,13.0
7878,13.0
7879,13.0
7880,17.0
7881,16.0
7882,17.0
7883,16.0
7884,17.0
7885,17.0
7886,17.0
7887,12.0
7888,17.0
7889,11.0
7890,12.0
7891,8.0
7892,34.151212518231034
7893,8.0
7894,34.151212518231034
7895,8.0
7896,34.151212518231034
7897,8.0
7898,34.151212518231034
7899,34.151212518231034
7900,34.151212518231034
7901,34.151212518231034
7902,43.0
7903,43.0
7904,43.0
7905,44.0
7906,43.0
7907,43.0
7908,44.0
7909,43.0
7910,43.0
7911,12.0
7912,10.0
7913,16.0
7914,11.0
7915,14.0
7916,16.0
7917,14.0
7918,15.0
7919,15.0
7920,56.0
7921,56.0
7922,56.0
7923,57.0
7924,57.0
7925,57.0
7926,57.0
7927,44.0
7928,44.0
7929,44.0
7930,45.0
7931,44.0
7932,45.0
7933,34.0
7934,43.0
7935,43.0
7936,43.0
7937,43.0
7938,39.0
7939,43.0
7940,39.0
7941,43.0
7942,43.0
7943,42.0
7944,35.0
7945,42.0
7946,40.0
7947,41.0
7948,43.0
7949,41.0
7950,43.0
7951,43.0
7952,8.0
7953,54.0
7954,49.0
7955,63.0
7956,62.0
7957,61.0
7958,61.0
7959,61.0
7960,62.0
7961,63.0
7962,63.0
7963,62.0
7964,59.0
7965,64.0
7966,64.0
7967,60.0
7968,63.0
7969,56.0
7970,62.0
7971,60.0
7972,60.0
7973,58.0
7974,55.0
7975,59.0
7976,58.0
7977,59.0
7978,62.0
7979,58.0
7980,63.0
7981,64.0
7982,59.0
7983,64.0
7984,60.0
7985,63.0
7986,64.0
7987,64.0
7988,64.0
7989,56.0
7990,59.0
7991,65.0
7992,65.0
7993,65.0
7994,65.0
7995,10.0
7996,11.0
7997,10.0
7998,10.0
7999,10.0
8000,8.0
8001,9.0
8002,34.151212518231034
8003,34.151212518231034
8004,34.151212518231034
8005,34.151212518231034
8006,34.151212518231034
8007,34.151212518231034
8008,34.151212518231034
8009,34.151212518231034
8010,34.151212518231034
8011,34.151212518231034
8012,34.151212518231034
8013,34.151212518231034
8014,34.151212518231034
8015,54.0
8016,58.0
8017,55.0
8018,58.0
8019,55.0
8020,58.0
8021,47.0
8022,58.0
8023,55.0
8024,56.0
8025,56.0
8026,58.0
8027,56.0
8028,58.0
8029,58.0
8030,58.0
8031,55.0
8032,56.0
8033,56.0
8034,58.0
8035,58.0
8036,58.0
8037,58.0
8038,58.0
8039,40.0
8040,34.0
8041,35.0
8042,33.0
8043,33.0
8044,32.0
8045,43.0
8046,43.0
8047,44.0
8048,43.0
8049,44.0
8050,43.0
8051,44.0
8052,44.0
8053,44.0
8054,44.0
8055,44.0
8056,11.0
8057,11.0
8058,12.0
8059,11.0
8060,16.0
8061,11.0
8062,13.0
8063,43.0
8064,41.0
8065,44.0
8066,41.0
8067,44.0
8068,42.0
8069,44.0
8070,43.0
8071,44.0
8072,44.0
8073,41.0
8074,44.0
8075,40.0
8076,44.0
8077,38.0
8078,44.0
8079,44.0
8080,44.0
8081,44.0
8082,44.0
8083,40.0
8084,38.0
8085,55.0
8086,41.0
8087,39.0
8088,37.0
8089,37.0
8090,37.0
8091,36.0
8092,37.0
8093,37.0
8094,37.0
8095,37.0
8096,36.0
8097,36.0
8098,37.0
8099,18.0
8100,17.0
8101,18.0
8102,18.0
8103,18.0
8104,17.0
8105,18.0
8106,18.0
8107,18.0
8108,18.0
8109,18.0
8110,17.0
8111,17.0
8112,17.0
8113,17.0
8114,18.0
8115,54.0
8116,54.0
8117,50.0
8118,43.0
8119,49.0
8120,49.0
8121,54.0
8122,55.0
8123,55.0
8124,52.0
8125,54.0
8126,50.0
8127,51.0
8128,52.0
8129,39.0
8130,51.0
8131,52.0
8132,53.0
8133,53.0
8134,52.0
8135,52.0
8136,53.0
8137,44.0
8138,49.0
8139,8.0
8140,52.0
8141,50.0
8142,52.0
8143,58.0
8144,62.0
8145,59.0
8146,61.0
8147,63.0
8148,62.0
8149,62.0
8150,62.0
8151,47.0
8152,62.0
8153,9.0
8154,8.0
8155,8.0
8156,8.0
8157,9.0
8158,8.0
8159,9.0
8160,9.0
8161,9.0
8162,9.0
8163,8.0
8164,9.0
8165,9.0
8166,9.0
8167,8.0
8168,9.0
8169,8.0
8170,8.0
8171,44.0
