,taxroll_number,landuse_description,net_area,basement_finished,has_garage,has_fireplace,assessed_value,lot_size,building_count,walkout_basement,air_conditioning,valuation_group,tot_gross_area_description,lon,lat
278,10008703,1,115.34,0,1,0,330000,295.727,1,0,0,,156.14,-113.4949364,53.60739102
279,10008704,1,115.34,0,1,0,330500,297.601,1,0,0,,156.14,-113.4949361,53.60747639
280,10008705,0,132.6,0,1,1,490000,388.579,1,0,0,,172.0,-113.4949365,53.60757074
281,3082153,0,314.88,1,1,1,610500,712.888,1,0,0,,373.72,-113.49735700000001,53.61516504
282,3082161,0,126.69,0,1,1,385000,509.397,1,0,0,,175.6,-113.4972932,53.61535797
283,3103355,0,161.87,0,1,1,443000,632.69,1,0,0,,214.13,-113.4964703,53.61546234
284,3082179,0,182.99,0,1,1,418500,533.721,1,0,0,,227.52,-113.4972615,53.61551509
285,3103348,0,193.03,0,1,1,435500,558.165,1,0,0,,245.49,-113.49646729999999,53.61561958
286,6980205,0,125.13,1,1,1,369000,616.657,1,0,0,,182.08,-113.4971298,53.6157931
287,6976864,0,171.61,0,1,1,433500,697.745,1,0,0,,269.74,-113.4964632,53.61579479
288,6975726,0,224.74,0,1,1,437000,631.932,1,0,0,,267.62,-113.4980381,53.61954403
289,6964100,0,199.9,1,1,1,436500,578.152,1,0,0,,252.4,-113.49725659999999,53.619698
290,6975700,0,202.79,0,1,1,427500,591.717,1,0,0,,251.7,-113.4980374,53.61970128
291,6964084,0,113.57,1,1,1,368000,575.806,1,0,0,,163.82,-113.49725579999999,53.61984627
292,6975692,0,178.57,0,1,1,380000,594.535,1,0,0,,228.82,-113.49803680000001,53.61984954
293,6964068,0,199.9,0,1,1,428500,573.468,1,0,0,,252.4,-113.49725490000002,53.61999902
294,6975676,0,120.56,1,1,1,365000,597.317,1,0,0,,180.67,-113.49803610000001,53.620002299999996
295,6964043,0,116.77,1,1,1,369500,571.13,1,0,0,,167.69,-113.49725409999999,53.62014729
296,6964027,0,137.88,0,1,1,369500,522.089,1,0,0,,178.75,-113.4972557,53.62029107
297,6975643,0,205.66,0,1,1,435000,596.68,1,0,0,,252.52,-113.49803759999999,53.62030334
298,6964001,0,130.67,1,1,1,363500,530.468,1,0,0,,179.58,-113.49726000000001,53.62043037
299,6975635,0,129.43,1,1,1,380500,586.983,1,0,0,,172.31,-113.49804259999999,53.62045162
300,6963987,0,128.43,0,1,1,360500,533.953,1,0,0,,168.11,-113.49726640000002,53.62056518
301,6963961,0,156.62,0,1,1,431000,511.338,1,0,0,,205.53,-113.49728130000001,53.62070453
302,6975601,0,182.97,0,1,0,414500,608.332,1,0,0,,224.51,-113.4980527,53.62076168
303,6963946,0,135.59,0,1,0,382500,564.947,1,0,0,,187.43,-113.497274,53.62093813
304,9942372,0,115.0,0,1,0,404500,571.234,1,0,0,,159.2,-113.49637040000002,53.64223536
305,9942371,0,149.6,0,1,1,417500,491.384,1,0,0,,191.5,-113.49626799999999,53.64236073
306,9942370,0,151.8,0,1,1,424500,563.245,1,0,0,,196.7,-113.4962102,53.64248179
307,9942378,0,191.2,0,1,1,450500,437.065,1,0,0,,233.9,-113.4969318,53.64274542
308,9942377,0,169.5,0,1,0,416500,408.487,1,0,0,,212.4,-113.4969193,53.64286667
309,9942367,0,109.5,0,1,0,410500,558.985,1,0,0,,155.2,-113.4961466,53.642751100000005
310,9942376,0,191.2,0,1,0,447500,408.485,1,0,0,,233.9,-113.49691920000001,53.642979000000004
311,9942375,0,187.9,0,1,1,454500,441.134,1,0,0,,229.4,-113.49694009999999,53.64308692
312,9942364,0,129.6,0,1,0,445500,534.57,1,0,0,,196.7,-113.4963136,53.64314269
313,9942374,0,174.3,0,1,1,451000,497.274,1,0,0,,220.7,-113.49698629999999,53.64319494
314,10024385,0,142.2,0,1,1,431000,839.278,1,0,0,,188.9,-113.49602639999999,53.64340207
315,10024413,0,198.1,1,1,1,504500,594.395,1,0,0,,248.1,-113.49687730000001,53.64338094
316,10024386,0,190.0,0,1,0,442500,533.146,1,0,0,,232.9,-113.4961632,53.64349251
317,10024412,0,264.1,1,1,1,642500,630.894,1,0,0,,332.5,-113.49726070000001,53.64337806
318,10024411,0,160.9,1,1,1,541500,889.501,1,0,0,,230.0,-113.49755459999999,53.6434669
319,10024388,0,135.8,0,1,1,394500,456.679,1,0,0,,178.3,-113.49641489999999,53.64368227
320,10024410,0,146.5,0,1,1,463000,641.874,1,0,0,,199.6,-113.49761240000001,53.64358845
321,10024409,0,227.6,1,1,1,519000,495.244,1,0,0,,276.2,-113.49757439999999,53.64378598
322,10024390,0,165.4,0,1,1,418000,412.563,1,0,0,,208.2,-113.49668419999999,53.64385413
323,10024391,0,203.6,0,1,1,459000,412.778,1,0,0,,249.0,-113.496803,53.6439355
324,10024392,0,179.5,0,1,1,452500,507.389,1,0,0,,232.6,-113.4969187,53.64405281
325,9035304,0,103.7,1,1,1,415500,657.538,1,0,0,,148.59,-113.42088700000001,53.54245303
326,9032285,0,101.12,0,1,0,375500,596.317,1,0,0,,132.51,-113.42069779999999,53.54194665
327,9032269,0,127.77,0,1,0,396500,596.291,1,0,0,,189.82,-113.4209461,53.54194561
328,9035320,0,125.33,1,1,0,435500,657.52,1,0,0,,170.22,-113.4211582,53.54245435
329,9032244,0,101.3,1,1,0,395500,596.301,1,0,0,,150.21,-113.4211943,53.54194681
330,9035346,0,108.8,1,1,0,411000,657.493,1,0,0,,159.72,-113.42142949999999,53.54245566
331,9032228,0,96.38,1,1,0,392000,596.274,1,0,0,,153.33,-113.42144259999999,53.54194576
332,9032186,0,112.28,1,1,0,424000,585.233,1,0,0,,169.23,-113.4217804,53.54194739999999
333,9035387,0,96.38,1,1,0,397500,557.196,1,0,0,,141.27,-113.421772,53.54245507
334,9032160,0,96.38,1,1,0,377500,585.243,1,0,0,,146.26,-113.42202409999999,53.54194633
335,9035403,0,101.3,1,1,0,383000,557.215,1,0,0,,138.15,-113.42200179999999,53.54245393
336,9032145,0,101.3,1,1,0,391000,585.233,1,0,0,,146.3,-113.4222678,53.54194751
337,9035445,0,96.38,1,1,0,383000,557.196,1,0,0,,141.27,-113.4224615,53.54245616
338,9032103,0,170.18,0,1,1,391000,616.125,1,0,0,,194.97,-113.4227537,53.54194761
339,9035460,0,96.38,1,0,1,364500,557.222,1,0,0,,134.58,-113.4226914,53.54245726
340,9032087,0,101.3,1,1,1,360500,552.073,1,0,0,,145.83,-113.4229969,53.54194878
341,9035486,0,96.38,1,1,0,370500,557.233,1,0,0,,125.19,-113.4229213,53.54245388
342,9032061,0,96.38,1,1,0,353000,552.091,1,0,0,,145.29,-113.4232268,53.54194764
343,9035502,0,96.38,1,1,0,377500,557.189,1,0,0,,129.21,-113.4231512,53.54245499
344,9032046,0,96.38,1,1,0,372000,552.084,1,0,0,,140.91,-113.4234566,53.54194875
345,9035528,0,101.3,0,1,0,377500,557.214,1,0,0,,142.17,-113.423381,53.542456099999995
346,9032020,0,96.38,1,1,0,392000,552.058,1,0,0,,158.43,-113.4236865,53.54194761
347,9032004,0,96.38,1,1,0,409000,552.076,1,0,0,,140.91,-113.42391640000001,53.54194872
348,9033200,0,101.44,1,1,0,420000,607.304,1,0,0,,149.62,-113.4242497,53.54194808
349,9034604,0,113.24,1,1,0,427000,663.981,1,0,0,,189.16,-113.4245625,53.542457299999995
350,9033184,0,103.7,1,1,0,353000,552.061,1,0,0,,152.61,-113.42449099999999,53.54194924
351,9034620,0,102.26,1,1,0,406500,657.465,1,0,0,,159.93,-113.42483600000001,53.54245861
352,9033168,0,102.26,1,1,0,394500,552.079,1,0,0,,151.16,-113.4247209,53.541948100000006
353,9033127,0,96.8,1,1,0,349000,552.078,1,0,0,,151.2,-113.42518059999999,53.54195031
354,9033085,0,96.8,1,1,0,389500,552.078,1,0,0,,139.58,-113.4256404,53.54195027
355,9034646,0,108.8,1,1,0,400500,601.753,1,0,0,,144.57,-113.42509579999998,53.54245537
356,9034661,0,108.8,1,1,1,414500,601.753,1,0,0,,162.09,-113.425344,53.54245656
357,9034687,0,106.45,1,1,0,393500,557.15,1,0,0,,135.26,-113.4255831,53.54245771
358,9034703,0,103.7,1,1,0,387500,557.172,1,0,0,,135.09,-113.4258129,53.54245881
359,9034729,0,99.43,1,1,0,406000,557.153,1,0,0,,140.3,-113.4260428,53.54245767
360,9033028,0,99.43,1,1,0,393500,585.185,1,0,0,,143.96,-113.42619440000001,53.54195069
361,9034745,0,103.7,1,1,0,391500,557.135,1,0,0,,135.09,-113.4262727,53.54245653
362,9033002,0,108.8,1,1,0,360500,585.203,1,0,0,,149.67,-113.4264381,53.54194961
363,9034760,0,106.45,1,1,0,388500,557.164,1,0,0,,135.26,-113.42650249999998,53.54245763
364,9032988,0,99.43,1,1,0,351000,585.177,1,0,0,,140.3,-113.4266817,53.54195078
365,9034786,0,99.43,1,1,0,387500,557.138,1,0,0,,144.32,-113.4267324,53.54245873
366,9034802,0,106.45,1,1,0,394500,557.112,1,0,0,,147.32,-113.42696229999999,53.54245983
367,9032947,0,103.7,1,1,0,394000,585.179,1,0,0,,144.57,-113.42716909999999,53.54195087
368,9034828,0,106.45,1,1,0,397000,557.149,1,0,0,,155.36,-113.42719209999998,53.54245869
369,9032921,0,108.8,1,1,0,365000,585.16,1,0,0,,157.9,-113.4274128,53.54195203
370,9034844,0,99.43,1,1,0,388500,571.281,1,0,0,,148.34,-113.42742620000001,53.54245756
371,9030099,0,118.5,1,1,1,434500,639.544,1,0,0,,181.28,-113.4324862,53.54283888
372,9028655,0,103.7,1,1,0,392500,650.264,1,0,0,,156.63,-113.4327876,53.54218433
373,9030107,0,103.7,1,1,0,429000,639.5,1,0,0,,179.59,-113.43272069999999,53.54283774
374,9028705,0,103.7,1,1,0,384500,650.284,1,0,0,,132.51,-113.4330175,53.54218317
375,9030115,0,103.7,1,1,0,409500,639.525,1,0,0,,148.23,-113.4329551,53.54283661
376,9028804,0,103.7,1,1,0,396000,650.238,1,0,0,,156.63,-113.43347709999999,53.54218535
377,9028853,0,103.68,1,1,0,384500,650.173,1,0,0,,132.49,-113.43370700000001,53.54218419
378,9030156,0,103.7,1,1,0,404500,626.87,1,0,0,,139.47,-113.433725,53.54283801
379,9028903,0,103.7,1,1,0,383000,650.2,1,0,0,,135.09,-113.4339368,53.54218528
380,9030172,0,103.7,1,1,0,408500,630.682,1,0,0,,136.53,-113.4339548,53.54283685
381,9028952,0,103.7,1,1,0,385500,650.156,1,0,0,,135.09,-113.4341666,53.54218412
382,9030198,0,148.41,1,1,0,467500,626.873,1,0,0,,213.4,-113.4341846,53.54283794
383,9030214,0,96.0,1,1,0,401500,626.829,1,0,0,,172.97,-113.43441440000001,53.54283902
384,9029109,0,103.7,1,1,0,387000,650.108,1,0,0,,144.57,-113.43485600000001,53.54218513
385,9029158,0,103.7,1,1,0,398500,650.072,1,0,0,,170.13,-113.43508590000002,53.54218397
386,9029208,0,177.88,1,1,1,473000,784.814,1,0,0,,210.7,-113.43542479999999,53.54218782
387,9029257,0,103.68,1,1,0,402500,842.459,1,0,0,,152.59,-113.4357453,53.54227919
388,2674802,0,168.84,1,1,1,737500,631.244,1,0,1,,209.71,-113.55829640000002,53.54186231
389,2675254,0,295.6,1,1,1,1252000,631.525,1,0,0,,390.95,-113.5582956,53.54234755
390,2675205,0,111.41,1,1,1,518000,587.252,1,0,0,,156.3,-113.55858070000001,53.54235534
391,2674901,0,229.8,1,1,1,926000,586.015,1,0,0,,278.71,-113.5589023,53.54183759
392,2674950,0,139.71,0,1,1,628500,675.475,1,0,0,,188.62,-113.55922959999998,53.54183205
393,2675106,0,161.22,1,1,1,727500,818.659,1,0,0,,210.13,-113.5592053,53.54233967
394,2675007,0,198.04,1,1,1,857500,810.185,1,0,0,,277.77,-113.5594453,53.54196764
395,2675056,0,207.9,1,1,0,1184500,1004.168,1,0,0,,288.4,-113.55948400000001,53.54228678
396,2676609,0,129.84,1,1,1,785500,656.406,1,0,0,,180.16,-113.56271140000001,53.54231885
397,2676658,0,129.32,1,1,0,561000,656.209,1,0,0,,178.23,-113.563024,53.54231999
398,2675353,0,164.94,1,1,1,623000,781.069,1,0,0,,213.85,-113.5623713,53.54185482
399,2676708,0,216.22,1,1,1,834000,656.022,1,0,0,,265.13,-113.56333670000001,53.54231889
400,2677409,0,203.92,1,1,0,795000,765.447,1,0,0,,251.92,-113.56334129999999,53.54185388
401,2677359,0,118.13,1,1,1,569000,775.857,1,0,0,,167.04,-113.5636723,53.54185509
402,2676856,0,167.09,1,1,1,650000,655.441,1,0,0,,229.14,-113.56427450000001,53.54232006
403,2677250,0,150.12,1,1,1,577000,775.824,1,0,0,,178.24,-113.56433419999999,53.54185525
404,2677201,0,194.6,1,1,1,766000,775.82,1,0,0,,243.51,-113.5646652,53.54185421
405,2677011,0,136.91,0,1,1,429000,722.082,1,0,0,,186.32,-113.5649074,53.54232236
406,2677151,0,117.77,1,1,1,579500,775.791,1,0,0,,171.06,-113.56499620000001,53.54185541
407,3791787,1,140.0,1,1,1,522500,189.49,1,0,0,,160.4,-113.4948875,53.53469881
408,3791860,1,145.0,0,1,1,517000,193.918,1,0,0,,165.0,-113.49441829999999,53.53474625
409,3791878,1,152.2,0,1,1,525000,153.978,1,0,0,,172.2,-113.4944101,53.53483608
410,3791761,1,143.8,1,1,0,510500,141.642,1,0,0,,164.2,-113.4948871,53.53483809
411,3791886,1,172.2,0,0,1,558500,203.269,1,0,0,,172.2,-113.49440990000002,53.53491695
412,3791753,1,164.4,0,1,1,569500,212.552,1,0,0,,184.8,-113.4948868,53.53491447
413,4076030,1,161.2,0,1,1,541000,163.25,1,0,0,,181.4,-113.4944097,53.53499782
414,4075925,1,161.4,0,1,1,541500,163.25,1,0,0,,181.6,-113.49488649999999,53.53499984
415,4075917,1,161.4,0,1,1,536000,163.23,1,0,0,,181.6,-113.49488629999999,53.53507173
416,4075891,1,161.2,0,1,1,535500,163.21,1,0,0,,181.4,-113.4948861,53.53514361
417,4075883,1,161.2,1,1,1,554500,163.22,1,0,0,,181.4,-113.49488590000001,53.5352155
418,4075982,1,161.2,0,1,1,558000,207.64,1,0,0,,181.4,-113.49440890000001,53.53529885
419,4075875,1,161.4,1,1,1,573500,208.84,1,0,0,,181.6,-113.49488559999999,53.53530087
420,4075974,1,161.4,0,1,1,536000,163.21,1,0,0,,181.6,-113.49440870000001,53.53537973
421,4075958,1,162.8,1,1,1,542500,169.44,1,0,0,,183.0,-113.4944082,53.53552799
422,4075842,1,162.0,1,1,1,541500,169.43,1,0,0,,182.2,-113.4948848,53.53553001
423,5426317,0,151.42,1,1,1,491500,633.669,1,1,0,,200.33,-113.39063370000001,53.55627602
424,5426374,0,108.86,1,1,1,379000,593.118,1,0,0,,162.15,-113.3908835,53.55629975
425,5426408,0,160.99,1,1,1,459000,556.922,1,0,0,,192.38,-113.3911819,53.55632149
426,5425459,0,115.2,1,1,1,408500,607.608,1,1,1,,178.75,-113.39196489999999,53.55634794
427,5425483,0,115.92,1,1,1,411000,591.775,1,1,0,,198.77,-113.39222179999999,53.55632229
428,5425574,0,232.4,1,1,1,626500,585.905,1,0,0,,282.8,-113.39292069999999,53.55632584
429,5425608,0,161.9,1,1,1,569500,586.19,1,0,0,,251.5,-113.3931529,53.55632477
430,5425632,0,205.1,1,1,1,606500,574.769,1,1,1,,262.0,-113.39338490000002,53.55632370000001
431,5425699,0,113.72,1,1,1,378500,641.288,1,0,0,,152.58,-113.3936338,53.55633395
432,5425723,0,105.42,1,1,1,401000,760.893,1,0,0,,155.06,-113.39384409999998,53.55637096
433,5424841,0,141.52,1,1,1,446500,1031.954,1,0,1,,206.04,-113.39467920000001,53.5565257
434,5424874,0,129.8,1,1,1,379500,535.611,1,0,0,,200.65,-113.39508670000001,53.55652102
435,5424908,0,131.76,0,1,1,377000,534.045,1,0,0,,165.04,-113.3953166,53.55652219
436,5424932,0,114.17,1,1,1,359500,534.085,1,0,0,,137.82,-113.3955466,53.5565211
437,5424965,0,105.69,1,1,0,351500,534.107,1,0,1,,152.73,-113.39577659999998,53.55652002
438,5424999,0,118.32,1,1,1,368000,532.459,1,0,0,,167.23,-113.3960065,53.55652118
439,5425103,0,119.38,1,1,1,375500,507.902,1,0,0,,168.29,-113.3962364,53.55652908
440,5425137,0,188.37,1,1,1,521500,815.633,1,0,1,,249.57,-113.3965976,53.55653764
441,9034463,0,103.7,1,1,0,385500,549.753,1,0,0,,135.09,-113.4259172,53.54285245
442,9034422,0,99.43,1,1,0,392500,560.741,1,0,0,,157.13,-113.426223,53.54285392
443,9037946,0,120.62,1,1,1,410000,478.435,1,0,0,,149.43,-113.42632179999998,53.54333739
444,9034406,0,108.8,1,1,0,409000,571.727,1,0,0,,175.23,-113.42645970000001,53.54285281
445,9037961,0,96.8,1,1,0,379000,526.275,1,0,0,,136.95,-113.4265632,53.54333855
446,9034380,0,106.45,1,1,1,401000,571.746,1,0,0,,160.05,-113.42669879999998,53.54285171
447,9034364,0,108.8,1,1,0,393500,571.728,1,0,0,,137.61,-113.4269378,53.54285286
448,9037987,0,96.8,1,1,0,374500,526.275,1,0,0,,133.65,-113.4268162,53.54333752
449,9034349,0,111.6,1,1,1,414500,571.738,1,0,0,,142.42,-113.4271769,53.542854000000005
450,9038001,0,96.8,1,1,0,367500,478.435,1,0,0,,125.61,-113.42705759999998,53.54333643
451,9008558,0,90.42,1,1,0,376000,611.13,1,0,0,,139.33,-113.43731809999998,53.54327956
452,9008525,0,112.64,1,1,1,388000,416.284,1,0,0,,135.21,-113.4379764,53.5432557
453,9005307,0,120.38,1,1,1,422500,573.8,1,0,0,,169.29,-113.4388494,53.54295427
454,9003500,0,278.4,1,1,1,899500,568.047,1,0,0,,339.3,-113.4395094,53.54295736
455,9011958,0,94.64,1,1,1,392500,573.358,1,0,0,,139.17,-113.4405215,53.54334176
456,9011008,0,113.9,1,1,0,414500,626.674,1,0,0,,178.14,-113.44103909999998,53.54328353
457,9012659,0,111.89,1,1,1,387000,529.853,1,0,0,,159.42,-113.44256999999999,53.54326821
458,8575151,1,156.6,1,0,0,559000,784.527,1,0,0,,156.6,-113.44413540000001,53.54293402
459,8521452,0,108.98,1,1,0,392000,595.876,1,0,0,,151.07,-113.4441358,53.5432755
460,8529554,0,99.32,1,1,0,390500,569.029,1,0,0,,128.13,-113.44665390000002,53.54370053
461,8529612,0,109.12,1,1,0,412500,655.59,1,0,0,,137.93,-113.4469305,53.543609700000005
462,8529653,0,109.5,1,1,1,456500,728.535,1,0,0,,158.41,-113.44716399999999,53.54359281
463,8575987,0,101.69,1,1,1,428500,642.255,1,0,0,,146.22,-113.44802209999999,53.54296101
464,8537706,0,87.02,1,1,0,393000,624.984,1,0,0,,133.92,-113.4481727,53.54339753
465,8575961,0,83.18,1,1,0,367000,1082.079,1,0,0,,127.71,-113.4483166,53.54287251
466,8575821,0,228.5,1,1,1,779000,440.668,1,0,0,,269.37,-113.4486813,53.54299326
467,8557951,0,106.88,1,1,0,402000,637.746,1,0,0,,145.74,-113.453593,53.54295514
468,8572604,0,104.09,1,1,0,387500,550.388,1,0,0,,144.96,-113.45668400000001,53.54327475
469,3856309,0,122.4,1,1,1,586500,583.753,1,0,0,,187.73,-113.46734070000001,53.54677781
470,3855400,0,337.0,1,1,1,1191500,696.683,1,0,1,,390.5,-113.46793659999999,53.54673104
471,3851292,1,98.43,0,0,0,384000,302.212,1,0,0,,98.43,-113.46868400000001,53.54655465
472,3851318,1,98.43,1,0,0,416500,375.554,1,0,0,,98.43,-113.46900690000001,53.54648869
473,3847001,0,96.48,0,1,0,345000,301.861,1,0,0,,121.27,-113.46939850000001,53.54639607
474,3000460,1,226.4,0,0,0,712500,695.87,1,0,0,,226.4,-113.471402,53.545947
475,1473909,0,133.808,1,1,0,334000,647.031,1,0,0,,158.598,-113.57907900000001,53.54357945
476,3940657,1,135.4,0,1,0,309000,343.214,1,0,0,,174.4,-113.5801074,53.54345726
477,3940665,1,135.4,0,1,0,309000,344.582,1,0,0,,174.4,-113.5804477,53.54345845
478,1463405,0,44.47,0,1,0,201500,686.602,1,0,0,,84.65,-113.58203429999999,53.54345952
479,1450568,1,165.8,1,1,1,318000,347.23,1,0,0,,197.9,-113.58614920000001,53.54346484
480,1450535,1,165.8,1,1,1,313500,330.403,1,0,1,,197.9,-113.5864894,53.54346152
481,1448877,1,119.2,1,1,1,291500,332.504,1,0,0,,147.8,-113.58713200000001,53.54346374
482,1448869,1,119.2,1,1,1,292000,342.799,1,0,0,,147.8,-113.5874719,53.54346492
483,1448315,1,96.65,1,1,1,338500,648.52,1,0,0,,162.31,-113.58789509999998,53.54353152
484,10199755,1,129.8,0,1,0,333000,256.235,1,0,0,,148.9,-113.58878090000002,53.54353457
485,10199756,1,128.2,0,1,0,325500,201.487,1,0,0,,146.9,-113.58889350000001,53.54353496
486,10100294,0,156.94,1,0,0,299500,457.703,1,0,0,,156.94,-113.5890571,53.54353552
487,10186248,1,127.1,0,1,0,320000,229.507,1,0,0,,146.3,-113.58922749999999,53.54353611
488,1384148,6,0.0,0,0,0,245000,695.41,0,0,0,,0.0,-113.5925906,53.54314998
489,1392729,0,71.89,1,1,0,275500,696.606,1,0,0,,116.78,-113.59337350000001,53.54347165
490,1392091,0,114.68,1,1,1,418500,696.551,1,0,0,,197.98,-113.5951477,53.54346868
491,1387653,0,109.7,1,1,0,336500,696.745,1,0,0,,167.37,-113.60047,53.54315859
492,1389642,0,94.82,1,1,0,307000,567.315,1,0,0,,152.49,-113.60218119999999,53.54347431
493,1388529,0,92.43,1,1,0,306500,566.999,1,0,0,,145.72,-113.6021787,53.5431598
494,3791795,1,148.2,1,1,1,519500,188.403,1,0,0,,167.8,-113.49526570000002,53.53469592
495,3791811,1,146.4,1,1,1,504000,141.576,1,0,0,,166.0,-113.4952655,53.5347723
496,3791829,1,181.0,0,1,1,538500,153.896,1,0,0,,200.0,-113.4952653,53.53483520000001
497,3791837,1,152.2,0,1,1,528500,203.174,1,0,0,,172.2,-113.49526499999999,53.53491607
498,4075834,1,107.2,0,1,1,439500,140.77,1,0,0,,127.4,-113.4952648,53.53499245
499,4075826,1,109.0,1,1,1,447500,140.77,1,0,0,,129.2,-113.4952646,53.53505535
500,4075818,1,136.2,0,1,1,475500,140.77,1,0,0,,156.4,-113.49526429999999,53.53511825
501,4075792,1,138.0,0,1,1,482500,140.77,1,0,0,,158.2,-113.49526409999999,53.53518115
502,4075784,1,105.2,0,1,1,453500,190.05,1,0,0,,125.4,-113.4952639,53.53525304
503,4075768,1,136.2,0,1,1,475500,140.77,1,0,0,,156.4,-113.49526340000001,53.53539232
504,4075750,1,128.0,1,1,1,476500,140.78,1,0,0,,148.2,-113.4952632,53.53545522
505,4075743,1,152.0,1,1,1,569500,182.8,1,0,0,,172.2,-113.495263,53.53552711
506,3103231,0,119.74,0,1,0,377500,758.767,1,0,0,,160.61,-113.4980085,53.61433433
507,3103256,0,122.61,1,1,1,404000,574.51,1,0,0,,172.86,-113.49782569999999,53.61461887
508,3103199,0,205.99,0,1,1,444500,528.298,1,0,0,,254.23,-113.49872020000001,53.61460464
509,3103181,0,161.04,0,1,1,373000,539.148,1,0,0,,201.36,-113.49861170000001,53.61483782
510,3103280,0,207.83,1,1,1,456000,610.692,1,0,0,,258.08,-113.4977705,53.614960100000005
511,3103173,0,215.16,0,1,1,452500,546.813,1,0,0,,262.68,-113.498589,53.61497252
512,3103298,0,226.02,0,1,1,463500,546.2,1,0,0,,270.91,-113.497799,53.6150995
513,3103165,0,163.78,1,1,1,394000,537.05,1,0,0,,205.87,-113.49858130000001,53.61511177
514,3103314,0,195.38,0,1,1,439000,546.16,1,0,0,,244.29,-113.4977963,53.61524326
515,3103140,0,113.65,0,1,0,366000,537.05,1,0,0,,154.52,-113.4985787,53.61525104
516,3103132,0,194.01,1,1,1,438500,537.05,1,0,0,,238.11,-113.49857620000002,53.61538581
517,3103330,0,164.8,0,1,1,433500,536.18,1,0,0,,212.25,-113.49779109999999,53.615521799999996
518,6980247,0,122.4,1,1,1,370000,602.515,1,0,0,,180.07,-113.49791270000001,53.61579414
519,6977631,0,172.17,0,1,1,372000,602.518,1,0,0,,221.08,-113.49844240000002,53.61579636
520,6963565,0,130.95,1,1,1,402000,630.325,1,0,0,,175.75,-113.49934990000001,53.61954952
521,6975759,0,110.18,1,1,1,353500,582.877,1,0,0,,151.05,-113.498567,53.6197035
522,6975767,0,172.96,1,1,1,433500,580.121,1,0,0,,217.49,-113.49856640000002,53.61985176
523,6963607,0,214.69,0,1,1,435000,587.39,1,0,0,,260.92,-113.49934609999998,53.61985503
524,6975783,0,170.89,1,1,1,437000,577.347,1,0,0,,217.61,-113.49856570000001,53.62000452
525,6963623,0,178.05,0,1,1,404000,587.364,1,0,0,,218.92,-113.49934409999999,53.62000778
526,6975791,0,164.51,0,1,1,384500,574.547,1,0,0,,205.43,-113.49856509999998,53.62015279
527,6963649,0,113.37,1,1,1,367500,587.389,1,0,0,,160.27,-113.4993423,53.62015604
528,6975817,0,129.06,1,1,1,377000,571.842,1,0,0,,171.3,-113.4985644,53.62030554
529,6963664,0,113.37,1,1,0,365500,587.407,1,0,0,,160.27,-113.4993403,53.62030879
530,6975841,0,164.45,1,1,1,428500,566.286,1,0,0,,211.17,-113.4985631,53.62060657
531,6963706,0,209.36,0,1,1,439000,587.406,1,0,0,,258.94,-113.4993365,53.6206098
532,6975858,0,156.91,0,1,1,405000,604.181,1,0,0,,197.78,-113.49856240000001,53.62076382
533,6963722,0,242.72,0,1,1,450500,505.224,1,0,0,,293.72,-113.4993347,53.62075806
