,True Assessed Value,multi-linear,lasso,ridge,RFR,XGBoost
269,355500,362070.8945895955,362069.6096346192,361961.61600413173,423279.0,398477.96875
270,378000,371249.9619897418,371248.6872193441,371146.6488858722,385376.0,391722.90625
271,376000,347022.42792114615,347021.21470965445,346919.8895237446,365841.0,382681.65625
272,384000,341325.02196691185,341323.85182342306,341219.02387692407,398038.0,385105.125
273,398000,389794.44849479944,389792.13944517076,389699.1180011295,399036.0,409861.875
274,396500,411245.6863396093,411244.44778065383,411147.5904315151,422856.0,413974.90625
275,443500,442657.61877090484,442656.4755867645,442564.3337694071,429269.0,439891.9375
276,356000,320786.5820926167,320784.1716821566,320736.6710228175,364830.0,362504.5625
277,421500,388961.4931478612,388960.29925400764,388863.1079531573,399598.0,395126.75
278,440500,412182.3941394016,412180.3166913986,412096.37803734466,419962.0,427682.40625
279,442500,449479.06746767834,449478.1522098072,449402.96630365774,438301.0,435103.3125
280,480000,446678.09686974436,446676.2225545496,446609.4923267998,445366.0,452289.875
281,392500,366224.48230872303,366223.59452776983,366144.01177079603,389276.0,386218.28125
282,353000,379145.83867442235,379148.95967037603,379281.78896220773,344609.0,358186.78125
283,365000,374091.5873347707,374093.6641522683,374232.6289161742,349690.0,369370.96875
284,300500,283585.1982487254,283588.3850572258,283716.30636648834,300448.0,288777.4375
285,319000,328099.6635924503,328102.82886585593,328233.6626639962,328324.0,335411.4375
286,354500,329957.6367969364,329959.72965519875,330096.42541700974,331364.0,352022.5625
287,298000,283326.75334056094,283329.96564046293,283458.9403003454,301645.0,297506.375
288,531000,608373.6255560704,608372.7597966306,608325.2443947569,514644.0,522791.84375
289,463000,425896.0281955339,425894.9390661642,425832.59248180315,455363.0,460595.53125
290,477500,487729.0528831892,487729.2148860246,487666.4385931194,480757.0,483811.78125
291,517500,577764.5459667444,577763.7233546786,577715.6574275866,506707.0,510958.625
292,431000,528727.7602548786,528727.8015315048,528669.4669974148,470973.0,482311.90625
293,536500,589932.7803738937,589932.2275366075,589893.3583935313,491665.0,542286.375
294,370000,373286.4850021079,373284.8764396608,373215.083878655,378651.0,368693.5625
295,233500,352213.96941068023,352215.2841453664,352303.43552746996,294690.0,246009.40625
296,283000,369594.77973196656,369595.5689614527,369583.5508897342,404005.0,304695.375
297,270000,317359.69742261246,317360.1988465823,317388.999675069,366322.0,334386.28125
298,451000,530585.5352078564,530588.6428337581,530779.2331579737,462798.0,457852.84375
299,461500,599250.3531784974,599253.4582937285,599449.2023233101,517524.0,474102.09375
300,423500,493262.2930122204,493265.4014639929,493453.79124430567,450277.0,443206.96875
301,394500,353103.24211052805,353106.1738173403,353279.4310418479,407075.0,399830.625
302,343000,292073.33790450916,292076.84970959276,292278.9354560226,358923.0,364521.125
303,379500,397298.38463138416,397301.7703743614,397512.8886855021,386473.0,387066.375
304,369000,444576.353883069,444579.85691005737,444798.3041006252,424764.0,413495.09375
305,506000,410780.5947904289,410784.38727851585,411010.09895309806,451378.0,470034.625
306,563500,627771.1221965738,627772.5917565599,627925.2989465855,624632.0,666944.125
307,523000,566625.6080584228,566629.571238149,566871.27943125,511881.0,499538.0
308,554500,570202.5070730783,570206.4386072755,570448.3768460006,509432.0,519077.5625
309,484000,538579.3847549148,538583.3110749274,538823.037380144,500542.0,486949.40625
310,502000,604577.5590445362,604581.3694863543,604827.0770445429,509914.0,512085.65625
311,460500,398070.4248495139,398074.27057672665,398301.76276014745,439273.0,447694.0625
312,416000,423808.47402381524,423807.28435871005,423768.0857355371,401518.0,407809.875
313,407500,413768.5969236158,413767.3418511003,413725.9182447456,393215.0,401362.8125
314,313500,367379.24923582,367382.53153649345,367455.63061634824,316396.0,310921.4375
315,317000,350663.85975719243,350666.1963192187,350747.61836245656,317877.0,323787.84375
316,311000,359439.9208871573,359443.2914154418,359518.37463218346,310996.0,304835.75
317,285000,271190.4505530931,271193.02370310575,271270.98946471885,262923.0,284577.4375
318,313000,363702.6289842911,363706.0100925714,363781.73925665393,311773.0,307959.03125
319,328000,367812.2225380279,367815.60320391133,367891.8012447208,313397.0,308306.40625
320,361500,438499.9340069927,438502.54579922557,438593.57057974115,389945.0,374325.875
321,378000,458848.10628698394,458851.5946594514,458937.60177884996,372885.0,361122.625
322,276500,301917.00430329517,301920.6380073726,301995.27569387853,322089.0,294348.3125
323,309500,344895.03659955785,344898.57873700187,344977.84299135953,309610.0,299235.25
324,304500,288179.278297659,288182.9115187153,288256.21441783756,264913.0,272660.625
325,500500,431274.6471676044,431274.3736814372,431256.72877678275,470421.0,504640.40625
326,355000,344723.8151754029,344722.6550673172,344618.0130056925,387564.0,353727.90625
327,349000,353963.2902100496,353961.9481616132,353853.2165157497,360750.0,373383.1875
328,340000,283001.2901607603,283000.12697793916,282886.90748229995,352227.0,349180.8125
329,373000,365110.3614128791,365109.15459344536,365005.0671440065,373631.0,382175.5625
330,375000,379342.97163653746,379341.63082413375,379235.14716753364,384081.0,386405.0
331,374000,377424.21216751635,377422.83728719875,377315.3978515528,376621.0,382618.71875
332,375000,372230.9013083428,372229.65698271245,372125.57575493306,377862.0,383945.5
333,381000,406905.4026878327,406904.147537861,406802.377038151,414268.0,405094.71875
334,387500,385009.78870280087,385007.4421508536,384909.2758938074,389299.0,388097.3125
335,699500,663261.8759374246,663259.7067207247,663190.2224765942,584270.0,591718.625
336,433000,393658.01715036854,393656.89450598136,393561.3505607955,403041.0,416275.25
337,419000,397440.6113408357,397439.4693307318,397345.24756041914,416939.0,410491.0625
338,658500,693215.8669091724,693219.8923212476,693472.2514939532,625979.0,543687.4375
339,434500,310379.4175979309,310383.2008992657,310602.1440601237,422250.0,421675.15625
340,427500,409458.8576533161,409462.5765744895,409692.00012318045,450384.0,452931.09375
341,439500,327277.10848619044,327280.9250233583,327502.7648762204,427357.0,416961.71875
342,465000,426198.57525315136,426202.48423682153,426434.13404207677,458022.0,461053.0625
343,424000,406627.5760211833,406626.9174667448,406590.7152559422,435363.0,441561.96875
344,410000,319744.9768215418,319745.6434923187,319700.26731579006,415642.0,398774.03125
345,433500,441467.4216839224,441466.9136308655,441437.6797988303,453354.0,466657.78125
346,391000,349015.6139972806,349016.1164085381,348973.00034741685,409868.0,391108.21875
347,471000,417236.69090846926,417236.08848530427,417202.61756495386,439765.0,451975.15625
348,420000,393973.24158344045,393972.66412335634,393938.4678742252,426787.0,440742.46875
349,412000,378664.1010321304,378663.4315434247,378625.71595231444,410352.0,412419.21875
350,413500,393274.3788787089,393273.67866538465,393236.4461434558,429328.0,435580.5625
351,437500,399115.4564078972,399114.6646328494,399075.7591142915,464499.0,459335.34375
352,460000,308609.69815415516,308609.3010044731,308570.795809567,407258.0,412296.03125
353,464500,438506.81128117815,438506.03068982065,438429.2306865938,440472.0,457205.875
354,424500,399699.74545975775,399698.834975373,399616.1526595764,417960.0,410881.09375
355,410500,367380.9066940695,367380.0815141201,367297.8911295049,389275.0,395381.53125
356,373500,392906.6961351745,392905.79809576645,392823.49628286436,406105.0,430976.8125
357,382000,428187.4914581217,428185.2036281787,428102.97112319246,397628.0,387934.75
358,370500,407453.1980159059,407450.829219833,407364.84439244866,392610.0,357603.78125
359,368500,490596.0516673587,490592.479478389,490496.38538341224,392173.0,381003.4375
360,389500,377849.8665943518,377848.7762898505,377809.7475110851,396304.0,388677.84375
361,386000,400198.0793964714,400196.04949203506,400114.0846795365,421364.0,412155.25
362,476000,430034.3129611127,430031.1816417873,429960.41448321193,422253.0,428939.34375
363,374000,411785.1135567501,411785.5479123406,411825.47186629847,351689.0,331594.28125
364,414000,470588.778895881,470589.54461854696,470589.977258116,383088.0,340668.28125
365,427500,524706.4772096165,524707.1769731194,524709.3403365351,476368.0,463202.46875
366,753500,590515.9782166667,590516.0293715037,590539.0821790993,770312.0,743520.5625
367,518500,469717.0880801864,469718.1653690487,469725.36817841604,503270.0,543298.3125
368,475500,394156.13264770433,394157.39985466003,394164.320359692,459921.0,465622.59375
369,518500,559941.6944255568,559940.4761973694,559869.6750372387,510503.0,517912.21875
370,432000,383308.8340121582,383307.37406190485,383221.52691462636,451516.0,448353.09375
371,406000,390013.97259164974,390012.69407429546,389928.52831068635,459329.0,448056.25
372,399500,313482.66166326404,313482.43171388283,313386.46475178376,401623.0,386298.46875
373,845500,1328145.9546356164,1328142.2214585878,1328036.1393912472,1360706.0,1125962.75
374,403500,324809.9686547555,324808.6836213358,324727.4870660007,384930.0,412609.90625
375,870000,905577.0258461237,905573.7984301373,905451.6095048785,840717.0,702121.1875
376,441500,391840.2683890946,391844.24000964314,392075.55811302736,433238.0,441128.4375
377,444500,416840.16785477847,416844.17478070036,417078.49957622215,445646.0,419894.375
378,510500,778235.4408381842,778230.6431909613,778154.9737658091,692090.0,559516.0
379,669000,1104131.0575691238,1104126.4840877913,1104085.0743015595,1148103.0,1096965.125
380,402500,428081.76280770823,428079.2703940943,427994.3487232365,396072.0,399310.21875
381,382000,423142.4226255417,423139.8699999489,423052.59845872596,395211.0,387273.875
382,344000,383791.1662395708,383788.53533879295,383696.37713226303,368562.0,342488.3125
383,405000,422862.66090233624,422860.15654908493,422774.66303674877,397456.0,381758.5625
384,404500,416631.15775272995,416628.68388615176,416543.57010585815,395335.0,387006.46875
385,369500,413765.6123175509,413763.0929362625,413676.07186998054,396387.0,382801.6875
386,400000,432205.09238732234,432202.5061401054,432115.407144472,400836.0,369636.9375
387,536500,487241.81337608024,487242.90404766425,487251.9076099284,557711.0,527713.1875
388,551000,503091.9297937304,503091.6587214507,503099.6392496191,624859.0,599376.875
389,468000,399101.3061367795,399102.24222210795,399153.9626580849,430007.0,407956.90625
390,384000,317538.94058215246,317540.0320966877,317537.95703424513,399230.0,366577.6875
391,708500,711484.643478848,711484.9174550511,711523.3624598868,883488.0,803590.4375
392,457500,419950.855744835,419950.81167411804,419959.9238174893,456302.0,435164.40625
393,445000,403823.01692738757,403824.32542026415,403833.7984458171,446483.0,436328.90625
394,406000,350132.1041540541,350133.3302674368,350136.97821207345,418986.0,389876.9375
395,421000,412183.4684640132,412184.54684159905,412241.5532650836,418855.0,410757.875
396,517500,401067.52444707975,401068.7012752667,401074.2349623218,431812.0,386874.625
397,318500,334788.08189979196,334791.5781249963,334869.602159407,303246.0,301883.3125
398,535500,535682.1859657206,535676.9738376178,535577.5107539855,400374.0,405290.28125
399,451500,427580.1270520799,427577.44616533443,427488.00246816874,378881.0,385261.03125
400,378500,465686.17537907884,465682.51107403636,465603.75328663737,481168.0,422266.75
401,892000,1109363.3272916824,1109358.9674472697,1109319.4385808036,1495180.0,801984.875
402,381500,444524.30066664517,444520.41362533346,444433.8403442055,409229.0,395444.03125
403,660500,577943.2909496389,577939.7863885462,577869.1142011248,551610.0,569962.875
404,442500,465177.96596137434,465174.22988575697,465093.3108660504,412990.0,405783.65625
405,693500,746862.0120054148,746858.5722810291,746806.2969555333,632478.0,636808.6875
406,437500,517203.0678512342,517199.46273081005,517125.846988596,450739.0,489419.75
407,529500,636105.7962510921,636102.307461679,636040.5328464322,543746.0,519375.15625
408,411500,398086.75883713365,398083.570112817,398011.6479773484,401699.0,399233.0
409,412500,423959.1648991816,423956.9546575919,423878.6806679666,406732.0,392736.09375
410,409000,437139.48611187935,437137.20414575934,437058.4208412133,416621.0,411164.5
411,456000,554268.3301961198,554264.8965328,554250.9064523093,574724.0,511179.21875
412,406000,380128.0433181897,380124.94276290387,380050.0163176954,437912.0,427177.40625
413,404000,432359.10158840567,432357.0407307632,432282.4898763858,413757.0,400221.0625
414,350000,405201.3029899746,405202.6917429641,405214.7418375872,375548.0,365296.34375
415,332000,387335.07475622743,387332.1408834085,387240.10847825184,330041.0,340252.15625
416,315500,391408.40282938257,391405.4414319806,391313.07861348987,330772.0,324916.75
417,313000,389556.5828339346,389553.6228722222,389461.3834985271,316352.0,309325.375
418,318500,413346.35828411207,413343.39534564316,413252.78055266663,320199.0,325078.78125
419,305000,403915.1854877807,403911.1136294082,403824.31958367676,332236.0,332204.6875
420,312000,355417.7905653715,355415.073913794,355322.95824009925,324797.0,326619.0625
421,318500,365374.8663772084,365372.2254935354,365282.47224325687,363947.0,335998.5625
422,332000,402689.56823055074,402685.6359076388,402602.87902900577,332471.0,343609.34375
423,323000,405199.0806287378,405196.2031251602,405107.54669532925,318248.0,321646.25
424,310500,358171.4639779739,358168.76080108434,358081.082182575,313319.0,298285.75
425,306000,355922.73569677025,355919.9887232855,355830.91265776753,312733.0,293801.65625
426,315000,334376.1792712584,334373.45981028304,334279.1410337463,307916.0,300846.21875
427,494000,563652.2270390876,563648.8877461515,563582.4948466197,493882.0,515584.8125
428,408500,524648.4446833953,524643.448099047,524550.5551519133,413795.0,431996.28125
429,407500,434580.23735940456,434576.5713501163,434496.8602267727,412297.0,389244.5
430,390000,425918.3340975307,425915.7494576052,425830.04087694734,387160.0,380627.75
431,479000,573810.0310140923,573806.4726823531,573791.8075937554,461742.0,542261.4375
432,466500,488372.333817143,488368.6037102379,488272.396073889,374087.0,448937.5
433,415500,442880.7142816931,442878.37109272555,442799.62428176776,414431.0,407294.4375
434,378500,379479.0096061677,379476.6732245758,379393.3514774218,384596.0,378760.5625
435,419000,405909.9140180424,405907.8368264027,405832.936006058,401321.0,407110.21875
436,415500,445585.3400129527,445583.31140644476,445512.5596424788,425517.0,444351.84375
437,318500,355354.13787195086,355353.7392554432,355398.0925217308,368640.0,338225.21875
438,423500,396152.58965880424,396153.3623861931,396148.6917477809,381903.0,390687.21875
439,445500,538017.4462348782,538016.9214819819,538004.2185204625,469276.0,483175.21875
440,128000,181392.19588731974,181392.71874131635,181446.91659875214,136813.0,102731.4765625
441,388500,330854.07785372064,330852.8194855936,330763.5126012489,449106.0,472539.34375
442,453500,345899.94639085233,345898.6587985046,345810.11813589185,449746.0,447300.3125
443,434000,364149.5078598261,364148.0879878774,364061.92141015455,432953.0,447405.4375
444,435500,344002.4965213053,344001.2104346454,343913.88072959334,442888.0,434273.375
445,428000,455852.1210224554,455851.15703731775,455768.3285904899,467763.0,510429.75
446,417500,400275.3731840886,400274.62469529733,400189.80688099936,433042.0,426297.5625
447,912500,859151.5630443431,859150.1667578258,859115.1317471042,820397.0,926683.0625
448,879000,787004.4994184449,787002.8310872018,786960.5188475102,674182.0,680442.25
449,400500,397028.6750363745,397027.95946551487,396948.4899353087,429996.0,424201.03125
450,441500,511631.75090707093,511631.1822066419,511580.91076444834,478078.0,473146.59375
451,618500,1478777.9817731194,1478776.7111349553,1478854.0588635504,1688904.0,1010911.75
452,397000,342651.2590402402,342649.9776239842,342613.92493662983,436452.0,419313.0625
453,427000,360014.12473674864,360018.15853249654,360248.6806809157,432712.0,444489.5625
454,1086500,1085017.058951009,1085015.4653367288,1084954.988596771,966013.0,1139848.125
455,2026500,1790246.61850515,1790245.0660536438,1790246.0184593648,1919030.0,2208473.5
456,444500,437932.2799947262,437928.5960847251,437849.2960690446,419556.0,394717.3125
457,523500,670796.3832347579,670793.0206080675,670739.0229914971,572902.0,589223.25
458,410500,442244.42619589344,442242.01747406274,442162.35129696503,421708.0,393807.5625
459,407500,403046.3049958497,403044.09123551473,402967.1460719034,387541.0,396917.375
460,482000,497471.8971143849,497471.61683120206,497444.51433149725,487834.0,487479.96875
461,467000,369039.16944687814,369038.82028730214,369001.06313200295,435630.0,439699.8125
462,412500,494286.3924478069,494285.9589949399,494259.91503423825,433181.0,469467.78125
463,452500,605907.1111952923,605907.1131203137,605911.6604928896,508759.0,507454.65625
464,506500,565558.594969809,565558.637866728,565561.6724228561,524095.0,505181.75
465,367500,288152.3831988573,288151.7198997624,288062.7803993039,374916.0,369517.625
466,406000,437197.8210000433,437197.0425597988,437120.3917577751,441973.0,455737.90625
467,352000,368044.1207993515,368048.5455073975,368250.6579970196,349835.0,341209.6875
468,366000,346456.4848263562,346459.95474431664,346669.48271234334,351333.0,353309.3125
469,419500,463625.44226390123,463629.28889868036,463853.58981667086,459464.0,429636.375
470,347500,162440.82356351987,162442.01419604197,162595.74500290677,276347.0,286085.0625
471,592000,597795.6755546592,597799.4691723101,598039.6053609774,517858.0,565899.875
472,514500,503657.8816450201,503662.0693819225,503906.00379421934,502221.0,522731.6875
473,425500,356801.62749730796,356805.6836043522,357036.15093424544,444422.0,446984.5625
474,428000,493287.05880376697,493289.62154538184,493510.4631795883,448702.0,495388.15625
475,488500,506998.80953202397,507002.7139673084,507243.7640392408,493453.0,546992.75
476,425000,307695.19044452906,307699.21694549173,307925.8177233152,414662.0,415670.40625
477,410500,386110.8497119881,386114.7601624988,386348.30853546783,417232.0,417526.6875
478,460000,425310.50868365914,425314.6907163225,425554.0657844655,343874.0,433282.46875
479,522500,480363.1002070308,480361.49189137295,480261.37673213705,490721.0,503611.3125
480,581500,603961.6924049892,603960.1074106507,603869.2790285014,593192.0,594449.625
481,595000,519271.82335184887,519269.88009188324,519208.3016888052,505022.0,520683.21875
482,381000,415377.3688092306,415378.66537232324,415440.34804100916,424165.0,381209.0625
483,359000,372654.2813067436,372656.8992082998,372716.6230689846,358066.0,358168.15625
484,348500,345104.2121449858,345107.00556980446,345170.0208667964,365156.0,347300.375
485,364000,566739.3496243693,566736.5894172341,566663.1878351532,450985.0,415869.28125
486,421000,587268.2022564858,587264.4120454639,587198.5156384446,539438.0,484954.90625
487,344000,340532.7281772755,340529.1445161253,340447.77069054544,349057.0,340953.21875
488,316500,464016.11614664644,464011.0451060645,463919.17418822646,329723.0,328723.53125
489,300000,354731.95043745637,354729.2746156007,354643.3055841625,292806.0,300919.65625
490,309000,359897.96929801255,359895.3170938492,359810.0057239793,302007.0,304818.90625
491,306500,313643.41885453835,313640.8730273172,313550.7255021259,296747.0,306398.75
492,303500,331309.67785403505,331307.0243718624,331219.5186211094,286121.0,276918.28125
493,321500,407333.3049019128,407330.5969211608,407247.52572276816,325065.0,325291.25
494,340500,458584.3908962384,458581.83517547697,458506.5782012455,396801.0,360546.375
495,409500,421101.7951002009,421098.2669407651,421023.25400357693,400973.0,414163.34375
496,474000,491316.7942971103,491314.58722469956,491244.16251612455,502204.0,492583.125
497,456000,465964.05501704663,465961.99782157317,465893.8132259622,465905.0,486876.84375
498,493500,452304.0770992115,452302.23386446387,452239.3043035753,461537.0,471680.53125
499,509500,474136.0060637705,474132.8914107606,474071.4510363862,476802.0,556375.6875
500,182000,268895.0686737932,268897.63034076244,268962.0469447002,278078.0,252753.46875
501,375500,429019.86721643433,429022.2073546201,429108.1716473475,386805.0,378821.40625
502,259500,281761.80891808495,281765.2520834394,281836.14683987945,262802.0,271359.9375
503,258000,281468.5772507675,281472.0313093662,281542.76006548107,263516.0,259848.15625
504,259000,281691.5858704448,281695.0589905754,281766.72532018274,262480.0,272306.40625
505,364500,363535.036961969,363537.4338507131,363620.5185521282,355442.0,353627.71875
506,268000,314460.3032105267,314463.65137181804,314534.1087907627,310429.0,284371.65625
507,257500,260470.00949356705,260473.63936310261,260547.82574724033,281139.0,260388.671875
508,271000,298214.50566035137,298218.0106004663,298291.1178367436,289958.0,282637.59375
509,496500,466503.4575210437,466502.64341275766,466435.9308655225,509074.0,554472.8125
510,413000,362728.6580956392,362732.7305934578,362963.7427371852,412445.0,422884.84375
511,419000,368289.7483947128,368293.6488541439,368524.7090537213,410966.0,411552.34375
512,409000,303035.44489598647,303039.49814622104,303265.8937337585,402297.0,399191.03125
